Hebrew,English,Safe,Hebrew_st,Hebrew_e,English_st,English_e
.מעולם לא נתקלתי בו קודם,I've never seen him before.,True,"01:35:50,230","01:35:52,240","01:35:50,329","01:35:51,914"
...אני כן,"Yeah, I have.",True,"01:35:52,600","01:35:53,710","01:35:52,540","01:35:54,166"
.הוא ואביו היו פיראטים,He and his father were pirates.,True,"01:35:54,490","01:35:56,460","01:35:54,375","01:35:56,752"
.זה לא מרגיש ככה,That's not how it feels.,True,"01:36:06,350","01:36:07,480","01:36:06,303","01:36:07,972"
".זה היה תלוי בי, נתתי לו למות","It was up to me, and I let him die.",True,"01:36:10,320","01:36:13,260","01:36:10,266","01:36:12,935"
.יכולתי להציל אותו אבל בחרתי שלא,"I could've saved him, but I didn't.",True,"01:36:14,150","01:36:16,220","01:36:14,228","01:36:15,896"
".ועכשיו, יצרתי אויב, ,והוא יכל לפגוע בך","And now, I made an enemy,, and he could have hurt you.",True,"01:36:17,390","01:36:20,540","01:36:17,356","01:36:20,901"
.וזה היה קורה באשמתי,And that would have been my fault.,True,"01:36:21,240","01:36:22,530","01:36:21,068","01:36:22,445"
".כעת, הוא מאחורינו","Well, he's behind us now.",True,"01:36:24,430","01:36:26,530","01:36:24,572","01:36:26,449"
"מה שלפנינו, .אמור להדאיג אותנו","It's what lies ahead, that should concern us.",True,"01:36:28,160","01:36:30,370","01:36:27,992","01:36:30,244"
"הדרך מסמנת את דרכינו, .לממלכת בני התעלה","The charted path leads, to the Kingdom of the Trench.",True,"01:36:32,160","01:36:35,300","01:36:32,246","01:36:35,166"
.כן,Yes.,True,"01:36:40,010","01:36:40,830","01:36:40,045","01:36:41,172"
"לקחו אותה בכוח, .והקריבו אותה אליהם","She was taken there, and sacrificed to them.",True,"01:36:41,380","01:36:43,640","01:36:41,338","01:36:43,507"
.זה נהפך למקום של מוות,It's become a place of death.,True,"01:36:43,870","01:36:45,650","01:36:43,632","01:36:45,551"
"ואינני יודעת, .מה נמצא שם למטה","We know next to nothing, about what's down there.",True,"01:36:45,720","01:36:47,850","01:36:45,843","01:36:47,845"
.מוטב שנסתובב,We should turn back.,True,"01:36:51,990","01:36:53,660","01:36:52,016","01:36:53,392"
"נוכל עדיין להזהיר את היבשה, .ולהתכונן למה שעתיד לבוא","We can still warn the surface., Try and prepare them for what's coming.",True,"01:36:54,560","01:36:57,030","01:36:54,560","01:36:57,038"
?להסתובב,Turn back?,True,"01:36:57,030","01:36:58,330","01:36:57,062","01:36:58,063"
",אני רק חפץ קהה, .ואני ממש טוב בזה","I'm a blunt instrument,, and I'm damn good at it.",True,"01:37:06,240","01:37:08,360","01:37:06,155","01:37:08,115"
.אני לא מסתדר היטב עם אחרים,I do not work or play well with others.,True,"01:37:16,680","01:37:19,150","01:37:16,540","01:37:19,126"
"לא אתן לך למות בניסיון, .להפוך אותי למשהו שאני לא","And I can't let you die trying, to turn me into something that I'm not.",True,"01:37:20,600","01:37:23,720","01:37:20,461","01:37:23,589"
"אתה חושב שאינך ראוי, .כי באת משני עולמות שונים","You think you're unworthy to lead, because you're of two different worlds.",True,"01:37:25,070","01:37:28,360","01:37:25,090","01:37:28,511"
.אבל זו בדיוק הסיבה שאתה אכן ראוי,But that is exactly why you are worthy.,True,"01:37:29,800","01:37:32,690","01:37:29,720","01:37:32,723"
.אתה הגשר שבין היבשה והים,You are the bridge between land and sea.,True,"01:37:32,860","01:37:35,430","01:37:32,890","01:37:35,309"
.אני מצליחה להבין כעת,I can see that now.,True,"01:37:36,650","01:37:38,120","01:37:36,560","01:37:38,062"
...השאלה היחידה היא,The only question is...,True,"01:37:39,450","01:37:40,770","01:37:39,355","01:37:40,731"
?האם אתה מבין,Can you?,True,"01:37:43,510","01:37:44,670","01:37:43,400","01:37:44,610"
",המעקב אחר מרה הולך וגוסס, .הוד מעלתך","The tracking on Lady Mera, is still dark, Your Highness.",True,"01:37:59,960","01:38:03,760","01:38:00,209","01:38:03,712"
...וולקו,Vulko.,True,"01:38:04,810","01:38:05,690","01:38:04,755","01:38:06,090"
.הווזיר הנאמן שלי,My trusted vizier,True,"01:38:07,030","01:38:08,900","01:38:07,049","01:38:08,592"
"עמדת לצד הכס עוד בימים, .שאבי ישב עליו","who has stood by the throne, since my father sat upon it.",True,"01:38:09,240","01:38:12,250","01:38:09,134","01:38:12,471"
"יש לך הצעה עבורי, ?ברגע שהמלחמה מתחילה","Have you any advice for me, as this war begins?",True,"01:38:14,640","01:38:17,540","01:38:14,807","01:38:17,476"
",כבר סיפקתי לך הצעה, מלכי","I have already given it, My King.",True,"01:38:17,800","01:38:20,670","01:38:17,643","01:38:20,729"
"והיא שאעמוד מאחורי, .ההחלטה שלך כמו תמיד","But I will stand by your decision,, as always.",True,"01:38:20,990","01:38:23,930","01:38:20,854","01:38:23,983"
...להגן על המלוכה,To protect it.,True,"01:38:28,320","01:38:29,340","01:38:28,404","01:38:29,655"
.בשעה שאתה בוגד בה,While you betray it.,True,"01:38:32,250","01:38:33,490","01:38:32,157","01:38:33,367"
"נדמה לך היה שלא ידעתי, ?על בגידתך","You think I do not know, of your treachery?",True,"01:38:34,660","01:38:38,190","01:38:34,827","01:38:38,289"
.אל תכחיש זאת,Do not deny it.,True,"01:38:51,940","01:38:53,610","01:38:51,927","01:38:53,512"
.אני בעל הדם הטהור,I am the pureblood.,True,"01:39:01,440","01:39:03,210","01:39:01,312","01:39:03,272"
.הקדשתי את כל חיי לאטלנטיס,I have devoted my life to Atlantis.,True,"01:39:04,120","01:39:07,150","01:39:04,148","01:39:06,483"
",ארתור אומנם חצי בן אטלנטי","Arthur may only be half-Atlantean,",True,"01:39:11,870","01:39:14,330","01:39:11,739","01:39:14,283"
"אבל הוא כבר פי שניים מלך, .משתוכל להיות","but he's already twice the king, you'll ever be.",True,"01:39:14,440","01:39:18,470","01:39:14,408","01:39:18,329"
.קחו אותו,Take him.,True,"01:39:24,770","01:39:25,710","01:39:24,710","01:39:26,045"
.אבל תוודאו שיהיה לו נוף,But make sure he has a view.,True,"01:39:27,440","01:39:29,410","01:39:27,546","01:39:29,256"
?מה אלה הדברים האלה,What the hell are these things?,True,"01:41:10,750","01:41:12,180","01:41:10,649","01:41:12,109"
"!הם רבים מדי, !קדימה, תיכנסי -","- There are too many of them!, - Come on, inside!",True,"01:41:16,550","01:41:18,490","01:41:16,655","01:41:18,535"
!קחי,They're scared of the light. Here!,True,"01:41:30,840","01:41:31,700","01:41:30,085","01:41:31,587"
!קדימה,Come on!,True,"01:41:44,040","01:41:45,260","01:41:44,016","01:41:45,267"
!לכיוון הזה,Over there!,True,"01:43:00,420","01:43:02,060","01:43:00,467","01:43:02,010"
.הדבר הזה יקרע אותנו לגזרים,That thing will tear us apart.,True,"01:43:36,690","01:43:38,690","01:43:36,795","01:43:38,130"
.אין לנו ברירה אחרת,We don't have a choice!,True,"01:43:38,830","01:43:40,240","01:43:38,797","01:43:40,340"
!ארתור,Arthur!,True,"01:44:01,050","01:44:02,150","01:44:00,485","01:44:02,112"
!מרה,Mera!,True,"01:44:05,420","01:44:06,320","01:44:05,449","01:44:06,450"
!מרה,Mera!,True,"01:44:37,850","01:44:38,920","01:44:37,731","01:44:38,815"
!מרה,Mera!,True,"01:44:40,050","01:44:41,050","01:44:39,983","01:44:40,984"
!מרה,Mera!,True,"01:45:03,240","01:45:03,960","01:45:02,798","01:45:03,799"
.מרה,Mera!,True,"01:45:07,160","01:45:07,910","01:45:06,802","01:45:07,803"
.ארתור,Arthur.,True,"01:45:52,160","01:45:52,750","01:45:52,097","01:45:53,306"
?אמא,Mom?,True,"01:45:54,230","01:45:55,630","01:45:54,182","01:45:55,434"
",ובאתי מאותה דרך שאתם באתם, ומצאתי את עצמי פה","I fought my way through as you did,, and I ended up here.",True,"01:46:38,560","01:46:42,000","01:46:38,769","01:46:41,980"
.כן,Yes.,True,"01:46:43,960","01:46:44,600","01:46:43,940","01:46:45,108"
.בואי תתישבי פה,Come. Sit here.,True,"01:46:45,310","01:46:46,810","01:46:45,275","01:46:46,651"
.בבקשה תסלח לי,You must forgive me.,True,"01:46:51,720","01:46:53,800","01:46:51,782","01:46:54,117"
.על הכל...,Forgive me for everything.,True,"01:46:54,540","01:46:56,350","01:46:54,284","01:46:56,244"
.כל זה קרה כי ילדת אותי,This happened because you had me.,True,"01:46:57,150","01:46:59,130","01:46:57,079","01:46:59,081"
".לא בגלל שילדתי אותך, .שום דבר מזה הוא באשמך","Not for having you., None of this is your fault.",True,"01:46:59,770","01:47:04,330","01:46:59,706","01:47:04,086"
.ספר לי. ספר לי עליו,Tell me. Tell me about him.,True,"01:47:13,740","01:47:16,310","01:47:13,804","01:47:16,264"
...האם הוא,Is he...,True,"01:47:16,970","01:47:17,920","01:47:16,807","01:47:18,058"
.הוא עדיין צועד עד לקצה של הרציף,He still walks to the end of that dock.,True,"01:47:22,080","01:47:24,380","01:47:22,020","01:47:24,356"
.בכל בוקר,Every morning.,True,"01:47:26,220","01:47:27,250","01:47:26,149","01:47:27,192"
.בכל יום...,Every day.,True,"01:47:30,290","01:47:31,760","01:47:30,237","01:47:31,571"
.מחכה לבואך,Waiting for you.,True,"01:47:34,860","01:47:36,360","01:47:34,950","01:47:36,326"
?למה לא חזרת אף פעם,Why didn't you ever come back?,True,"01:47:43,970","01:47:45,500","01:47:44,084","01:47:45,502"
"משום שהשער שהביא אתכם הנה, .חוסם את הדרך","Because the portal that brought you here, won't let us return.",True,"01:47:51,440","01:47:55,130","01:47:51,424","01:47:54,469"
.הקלשון הוא הדרך היחידה לצאת,The trident is the only way back.,True,"01:47:55,530","01:47:58,590","01:47:55,470","01:47:58,431"
.הוא שוכן מאחורי המפל,It lies beyond the waterfall.,True,"01:48:07,950","01:48:10,640","01:48:07,774","01:48:10,694"
".נלך איתך, .נילחם בה יחד","We'll go with you., We can fight it together.",True,"01:48:14,930","01:48:17,270","01:48:15,031","01:48:17,117"
.לא,No.,True,"01:48:17,270","01:48:18,640","01:48:17,200","01:48:18,493"
.הוא חזק מדי,It's too powerful.,True,"01:48:18,810","01:48:19,930","01:48:18,660","01:48:20,287"
.ניסיתי מספר פעמים במהלך השנים,I've tried many times over the years.,True,"01:48:20,720","01:48:23,050","01:48:20,704","01:48:23,039"
"היצור יאפשר רק, .למלך האמיתי לעבור","The creature will only allow, the true king to pass.",True,"01:48:24,560","01:48:27,910","01:48:24,499","01:48:27,752"
.אתה מפחד,You're afraid.,True,"01:48:30,810","01:48:32,450","01:48:30,881","01:48:32,424"
.כן,Yes.,True,"01:48:35,220","01:48:36,290","01:48:35,135","01:48:36,219"
.מצוין,Good.,True,"01:48:37,790","01:48:39,090","01:48:37,846","01:48:38,972"
.אתה מוכן,You're ready.,True,"01:48:40,620","01:48:42,030","01:48:40,640","01:48:41,892"
.לאטלנטיס תמיד היה מלך,Atlantis has always had a king.,True,"01:48:43,290","01:48:45,160","01:48:43,476","01:48:45,061"
.כעת היא זקוקה ליותר מכך,"Now, it needs something more.",True,"01:48:46,990","01:48:48,640","01:48:47,022","01:48:48,565"
?מה יכול להיות יותר ממלך,But what could be greater than a king?,True,"01:48:49,200","01:48:51,270","01:48:49,274","01:48:51,193"
.גיבור,A hero.,True,"01:48:51,800","01:48:52,890","01:48:51,818","01:48:52,903"
.מלך נלחם רק למען עמו,A king fights only for his nation.,True,"01:48:54,810","01:48:56,570","01:48:54,863","01:48:57,115"
.נלחם למען כולם,You fight for everyone.,True,"01:48:59,180","01:49:00,730","01:48:59,075","01:49:01,161"
"השגחתי על הקלשון מפני מלכים כושלים, .מאז ומעולם","I have guarded the trident, against false kings since the beginning.",True,"01:50:35,760","01:50:42,140","01:50:35,797","01:50:42,095"
...ובמשך אלפי שנים,And for a thousand years,True,"01:50:42,150","01:50:44,550","01:50:42,262","01:50:44,556"
",יצא לי לראות אלופים גדולים שניסו, .ונכשלו","I have seen the greatest champions, try and fail.",True,"01:50:45,400","01:50:50,360","01:50:44,764","01:50:50,270"
"אבל בחיים לא חשתי במישהו, .כל-כך לא ראוי כמוך","But never have I sensed one, as unworthy as you.",True,"01:50:50,560","01:50:56,890","01:50:50,520","01:50:56,776"
?ולדרוש את האוצר הגדול של אטלנטיס,to claim Atlantis' greatest treasure?,True,"01:51:04,130","01:51:07,670","01:51:04,242","01:51:07,579"
.יהי כן,So be it...,True,"01:51:09,970","01:51:11,210","01:51:10,040","01:51:11,082"
!בן-תערובת,Half-breed.,True,"01:51:12,610","01:51:13,690","01:51:12,584","01:51:14,294"
?סברת שאתה ראוי,You thought yourself worthy?,True,"01:51:33,860","01:51:37,060","01:51:33,897","01:51:37,067"
?סברת שתהיה מלך,You thought yourself a king?,True,"01:51:37,070","01:51:40,200","01:51:37,150","01:51:40,236"
!עצור,Stop!,True,"01:51:44,610","01:51:45,420","01:51:44,574","01:51:45,700"
.אני יודע שאני לא ראוי,I know I'm not.,True,"01:52:00,890","01:52:02,790","01:52:00,924","01:52:02,217"
?אתה מבין אותי,You understand me?,True,"01:52:02,910","01:52:06,460","01:52:02,801","01:52:06,721"
.כן,I do.,True,"01:52:07,070","01:52:07,770","01:52:06,888","01:52:08,306"
?מי אתה,Who are you?,True,"01:52:16,540","01:52:19,740","01:52:16,481","01:52:19,734"
.אני אף אחד,I'm nobody.,True,"01:52:20,540","01:52:21,520","01:52:20,485","01:52:21,820"
.באתי כי לא הייתה לי ברירה,I came because I had no choice.,True,"01:52:24,330","01:52:27,080","01:52:24,322","01:52:26,908"
",באתי כדי להציל את ביתי, .ואת האנשים שאני אוהב","I came to save my home, and the people that I love.",True,"01:52:28,800","01:52:32,830","01:52:28,743","01:52:32,997"
...ואם זה לא מספיק טוב,And if that's not good enough...,True,"01:52:39,950","01:52:41,560","01:52:39,504","01:52:41,506"
.אז לך לעזאזל,Then screw you.,True,"01:52:44,000","01:52:45,570","01:52:44,050","01:52:45,510"
"אף אדם לא הצליח לשחרר את הקלשון, .מידיו של אטלן","No man has ever freed the trident, from Atlan's grip.",True,"01:52:47,870","01:52:54,540","01:52:47,679","01:52:54,477"
.ואני אכן מורעב,and I am famished.,True,"01:53:03,950","01:53:07,160","01:53:03,987","01:53:06,990"
.המלך האמיתי היחידי,The one true king.,True,"01:54:37,050","01:54:40,210","01:54:37,080","01:54:40,041"
"זכרו, בני הבריין, פראיים ברוטלים בעלי עוצמה","Remember, the Brine, are powerful, savage brutes,",True,"01:54:52,560","01:54:55,700","01:54:52,720","01:54:55,974"
"אך המצב ישתנה כאשר, .נתקוף את ההנהגה שלהם באופן ישיר","but a swift assault aimed directly, at their leadership will turn the tide.",True,"01:54:56,330","01:55:00,230","01:54:56,140","01:55:00,144"
.תביס את מלך הבריין,"Defeat the Brine King,",True,"01:55:00,240","01:55:01,930","01:55:00,311","01:55:01,854"
"ותוכל לשלוט על, .הצבא העוצמתי שיש על הפלנטה","and you will command the greatest, military might on this planet.",True,"01:55:02,070","01:55:05,740","01:55:02,063","01:55:05,692"
".היום, נאחד את הממלכות","Today, we unite our kingdoms.",True,"01:55:07,820","01:55:09,610","01:55:07,777","01:55:09,529"
"!מחר, נצרוב את היבשה","Tomorrow, we scorch the surface!",True,"01:55:10,990","01:55:13,130","01:55:11,364","01:55:12,865"
"!קומו, אטלנטים","Rise, Atlantis!",True,"01:55:14,180","01:55:17,590","01:55:14,242","01:55:17,495"
!לא ניכנע לאטלנטיס,We will not bow to Atlantis.,True,"01:55:43,880","01:55:46,180","01:55:44,105","01:55:46,316"
"אנו הולכים לתת להם קרב, !שלא יישכח מעולם","We're gonna give them a fight, that they will never forget!",True,"01:55:46,440","01:55:50,720","01:55:46,482","01:55:50,653"
"!לא, אנחנו צריכים אותו",No! We need him!,True,"01:56:57,150","01:56:59,950","01:56:57,178","01:56:59,931"
!הצטרף אליי או שתמות,Join me or die.,True,"01:57:02,160","01:57:03,760","01:57:02,183","01:57:03,518"
.לא הוד מעלתך,Not Your Highness.,True,"01:57:07,330","01:57:08,760","01:57:07,397","01:57:08,690"
...קרא לי,Call me...,True,"01:57:10,760","01:57:12,330","01:57:10,692","01:57:12,151"
.שליט האוקיינוס,Ocean Master.,True,"01:57:13,030","01:57:14,730","01:57:13,027","01:57:14,612"
",קח את השריון שלי, חשופית רכת-בטן שכמותך","You can take my army,, you soft-bellied slug.",True,"01:57:14,810","01:57:18,640","01:57:14,904","01:57:18,616"
!אבל לעולם לא תזכה בנאמנותי,But you will never have my allegiance!,True,"01:57:18,830","01:57:22,210","01:57:18,783","01:57:21,953"
!יהי כן,So be it!,True,"01:57:22,410","01:57:23,480","01:57:22,245","01:57:23,329"
.המלך קם לתחייה,The king has risen.,True,"01:58:31,980","01:58:33,710","01:58:31,939","01:58:33,608"
!לתקוף,Attack!,True,"01:58:41,320","01:58:43,490","01:58:41,365","01:58:43,326"
",יש המון הרוגים, .הלחימה צריכה להיפסק עכשיו","There are too many casualties., We have to stop the fighting now.",True,"02:00:42,460","02:00:45,340","02:00:42,486","02:00:45,006"
".אני אחפש את אבי, .אתה מוכרח להביס את אורם","I'll find my father., But you must defeat Orm.",True,"02:00:45,360","02:00:48,280","02:00:45,114","02:00:48,284"
?מה אם לא אוכל,And what if I can't?,True,"02:00:49,610","02:00:51,180","02:00:49,702","02:00:51,203"
.פעם קודמת היית באזור הנוחות שלו,"Last time, he was in his element.",True,"02:00:51,360","02:00:53,360","02:00:51,412","02:00:53,539"
".הפעם, תגרום לו להילחם באזור הנוחות שלך","This time, make him fight in yours.",True,"02:00:54,420","02:00:57,620","02:00:54,457","02:00:57,460"
".כן, תוכנית טובה. לא להיהרג","Yeah, good plan. Don't get killed.",True,"02:01:31,020","02:01:33,590","02:01:30,993","02:01:33,412"
!לא אפשרי,Impossible!,True,"02:02:08,860","02:02:09,880","02:02:08,614","02:02:09,991"
".עצרו, תנו לה לעבור",Stand down! Let her pass.,True,"02:02:26,760","02:02:28,460","02:02:27,049","02:02:28,384"
"אבל המלוכה ניתנה לארתור, .על-ידי החוק הכי קדוש שלנו","but Arthur is king, by our most sacred law.",True,"02:02:34,480","02:02:37,000","02:02:34,432","02:02:36,726"
",ואם תפנה לזה גב","And if you turn your back on that now,",True,"02:02:37,020","02:02:38,450","02:02:36,892","02:02:38,412"
"אז אטלנטיס שאתה נלחם למענה, .לא תהיה עוד","then the Atlantis you're fighting for, is already dead.",True,"02:02:38,460","02:02:40,760","02:02:38,477","02:02:40,771"
.הוא שולט על כל הים,He commands the sea!,True,"02:02:43,830","02:02:45,200","02:02:43,941","02:02:45,026"
.אי אפשר. הביטי,We can't! Look.,True,"02:04:09,160","02:04:10,780","02:04:08,984","02:04:10,611"
.עלינו להיות עדים,The people must bear witness.,True,"02:04:11,000","02:04:12,880","02:04:10,861","02:04:12,404"
.ממזר בן-תערובת,A half-breed bastard.,True,"02:04:22,040","02:04:23,530","02:04:22,039","02:04:23,457"
"אטלנטיס בחיים לא, .תקבל אותך כמלך שלה","Atlantis will never accept you, as its king.",True,"02:04:26,120","02:04:29,400","02:04:26,210","02:04:29,380"
...אז אולי על ידי שפיכת דמים,"Well, then by bloodshed...",True,"02:04:32,100","02:04:33,470","02:04:32,258","02:04:33,467"
!שעושים האלים ליידע את רצונם,Do the gods make known their will.,True,"02:04:35,710","02:04:37,920","02:04:35,761","02:04:37,555"
.וותר על הכתר,Yield the throne. Yield it!,True,"02:05:07,170","02:05:09,470","02:05:07,334","02:05:09,461"
.תגמור עם זה,Finish it.,True,"02:06:45,450","02:06:46,500","02:06:45,224","02:06:46,267"
.וותר על הכתר,Yield the throne.,True,"02:06:46,840","02:06:47,870","02:06:46,475","02:06:47,643"
אנחנו לא מאמינים בחסד,Mercy is not our way.,True,"02:06:48,040","02:06:49,790","02:06:47,935","02:06:49,645"
"!תהרוג אותי, !לא -","- Kill me!, - No!",True,"02:07:04,510","02:07:06,190","02:07:04,326","02:07:05,911"
!די להרג,That is enough killing.,True,"02:07:09,230","02:07:10,810","02:07:08,872","02:07:10,499"
?אמא,Mother?,True,"02:07:18,250","02:07:19,370","02:07:18,090","02:07:19,300"
",בני","Oh, my son.",True,"02:07:20,220","02:07:21,320","02:07:19,967","02:07:21,552"
.זה סיפור ארוך,It's a long story.,True,"02:07:30,710","02:07:32,220","02:07:30,728","02:07:32,271"
.אספר לך אחר-כך,I'll tell ya later.,True,"02:07:32,990","02:07:34,140","02:07:32,896","02:07:34,315"
.בוא,Come on!,True,"02:07:35,350","02:07:36,430","02:07:35,274","02:07:36,608"
.אני יודעת,I know.,True,"02:07:46,120","02:07:47,330","02:07:46,243","02:07:47,244"
.ארתור הציל אותי,Arthur saved me.,True,"02:07:48,240","02:07:49,700","02:07:47,953","02:07:49,705"
",שניכם הבנים שלי, ואני אוהבת אתכם כל כך","You're both my children,, and I love you so much.",True,"02:07:58,540","02:08:03,340","02:07:58,380","02:08:02,676"
.אבל קיבלת חינוך מוטעה,But you have been misguided.,True,"02:08:03,690","02:08:05,580","02:08:03,510","02:08:05,554"
...היבשה והים,The land and the sea,True,"02:08:12,940","02:08:15,620","02:08:12,936","02:08:15,606"
.הם אחד,are one.,True,"02:08:16,930","02:08:18,460","02:08:16,982","02:08:18,400"
.מלכתי,My queen.,True,"02:08:38,450","02:08:39,580","02:08:38,379","02:08:39,546"
.וולקו,Vulko.,True,"02:08:42,910","02:08:44,050","02:08:42,674","02:08:43,884"
.קחו אותו,Take him.,True,"02:08:46,350","02:08:47,340","02:08:46,261","02:08:47,471"
.אבל תוודאו שיהיה לו נוף,But make sure he has a view.,True,"02:08:48,350","02:08:50,490","02:08:48,263","02:08:50,432"
...בזמנך,"When you're ready,",True,"02:08:58,170","02:08:59,070","02:08:57,439","02:08:58,440"
.אשמח אם נדבר,let's talk.,True,"02:09:01,100","02:09:02,000","02:09:00,943","02:09:02,194"
",אנשי אטלנטיס, .היום התחיל עם שפיכת דמים","People of Atlantis,, today began in bloodshed,",True,"02:09:17,280","02:09:21,090","02:09:17,251","02:09:21,004"
.נוכל לסיים אותו באושר,but let it end in joy.,True,"02:09:21,470","02:09:23,000","02:09:21,171","02:09:23,173"
!יחי המלך,Hail to the king!,True,"02:09:28,600","02:09:30,300","02:09:28,554","02:09:30,264"
?אז מה אני עושה עכשיו,"So, what do I do now?",True,"02:09:41,710","02:09:43,710","02:09:41,525","02:09:43,694"
.תהיה להם למלך,Be their king.,True,"02:09:44,310","02:09:46,110","02:09:44,445","02:09:45,946"
.זה הולך להיות כיף,This is gonna be fun.,True,"02:09:48,800","02:09:50,790","02:09:48,657","02:09:50,784"
.אימי הייתה מלכה,My mother was a queen.,True,"02:10:57,600","02:10:59,320","02:10:57,518","02:10:59,353"
.הם לא נועדו להיפגש אי-פעם,They were never meant to meet...,True,"02:11:00,960","02:11:02,540","02:11:01,230","02:11:02,689"
.אבל אהבתם הצילה את העולם,But their love saved the world.,True,"02:11:06,540","02:11:08,350","02:11:06,318","02:11:08,570"
",הם הפכו אותי למה שאני",They made me what I am.,True,"02:11:10,830","02:11:12,910","02:11:10,822","02:11:12,741"
.אני מגן המעמקים,I am the protector of the deep.,True,"02:11:19,070","02:11:20,740","02:11:18,914","02:11:20,707"
...אני,I am...,True,"02:11:22,730","02:11:23,610","02:11:22,459","02:11:23,544"
.אקוומן,Aquaman.,True,"02:11:25,280","02:11:27,250","02:11:25,379","02:11:27,089"
",ביליתי 15 שנה",I spent 15 years,True,"02:14:41,760","02:14:43,210","02:14:41,533","02:14:42,784"
"?לא פיטרו אותך, ,בחקר תופעות אוקיניות... -","- Weren't you fired?, - ...studying oceanic phenomenon,",True,"02:14:45,790","02:14:49,100","02:14:45,662","02:14:48,707"
"וזו ההוכחה החותכת ביותר, .שיש לנו כיום","and this is the most conclusive, evidence we have to date.",True,"02:14:49,120","02:14:51,770","02:14:48,874","02:14:51,168"
"סייסמוגרפים בעומק הים רשמו, ,פיצוצים בקרקעית הים","Deep-sea seismographs have recorded, explosions on the ocean floor.",True,"02:14:51,790","02:14:54,970","02:14:51,334","02:14:54,629"
...יש בידינו תמונות לוויין,We have satellite imagery,True,"02:14:55,020","02:14:56,410","02:14:54,796","02:14:56,298"
"של שברי ספינות מלחמה מאטלנטיס, ...צפות על המים","of debris from Atlantean warships, floating on the surface...",True,"02:14:56,410","02:14:59,480","02:14:56,465","02:14:59,092"
",כן, הממשלה אינה רוצה שנדע","Yes. The government, does not want us to know",True,"02:15:03,060","02:15:05,830","02:15:03,305","02:15:05,807"
.במקומך לא הייתי עושה זאת,"Yeah, I wouldn't do that if I were you.",True,"02:15:07,710","02:15:09,730","02:15:07,476","02:15:09,269"
"?זו טכנולוגיה מאטלנטיס, נכון","This is Atlantean technology, isn't it?",True,"02:15:22,240","02:15:24,110","02:15:22,199","02:15:23,825"
?אתה יכול להגיד לי איך השגת את זה,Can you tell me how you got this?,True,"02:15:24,270","02:15:26,050","02:15:24,117","02:15:25,869"
...בטח. אבל קודם,"Sure. But first,",True,"02:15:26,250","02:15:28,890","02:15:26,036","02:15:28,747"
.אתה צריך להגיד לי איך למצוא אותו,you gotta tell me how to find him.,True,"02:15:29,420","02:15:31,790","02:15:29,498","02:15:32,209"
