Hebrew,English,Safe,Hebrew_st,Hebrew_e,English_st,English_e
!תרימו עוגן,Up! Anchor!,True,"01:49:17,130","01:49:19,460","01:49:17,219","01:49:19,679"
"!תעלו את העוגן, מהר",Get the anchor up! Quick!,True,"01:49:19,840","01:49:21,590","01:49:19,846","01:49:21,139"
!תרימו אותו,Bring it up!,True,"01:49:29,850","01:49:31,100","01:49:29,814","01:49:31,441"
!קפטן,Capitán!,True,"01:49:42,490","01:49:43,900","01:49:42,369","01:49:44,162"
!קפטן,Capitán!,True,"01:49:44,360","01:49:45,780","01:49:44,579","01:49:46,039"
!לעזאזל,"Oh, crumbs!",True,"01:50:10,850","01:50:12,140","01:50:10,397","01:50:11,856"
.תפסתי אותך,I've got you!,True,"01:50:33,870","01:50:35,250","01:50:33,670","01:50:34,838"
!יותר חזק,Stronger.,True,"01:50:38,080","01:50:39,290","01:50:38,133","01:50:39,134"
?מי אני עבורך,Who am I to you?,True,"01:50:57,100","01:50:58,560","01:50:56,901","01:50:58,528"
.אוצר,Treasure.,True,"01:51:01,520","01:51:02,570","01:51:01,239","01:51:02,574"
.תחזיקי חזק,Hold on!,True,"01:51:13,820","01:51:15,000","01:51:13,877","01:51:14,919"
!הקטור,Hector!,True,"01:51:18,500","01:51:19,670","01:51:18,214","01:51:19,549"
!ימינה,Hold her starboard!,True,"01:52:35,200","01:52:36,910","01:52:35,041","01:52:37,001"
".חיי שודד ים, הקטור","Pirate's life, Hector.",True,"01:53:02,640","01:53:04,560","01:53:02,485","01:53:05,238"
?את בסדר,You all right?,True,"01:53:40,850","01:53:41,890","01:53:40,690","01:53:42,233"
.לא יודעת,I don't know.,True,"01:53:43,440","01:53:44,650","01:53:43,359","01:53:44,777"
.עכשיו הכל שוב נעלם,"Now, it's all gone again.",True,"01:53:49,820","01:53:51,320","01:53:49,574","01:53:51,367"
".לא הכל נעלם, גברת סמית","It's not all gone, Ms. Smyth.",True,"01:53:51,650","01:53:53,650","01:53:51,534","01:53:53,953"
.הגירוי שאי אפשר לגרד,The unscratchable itch.,True,"01:54:57,970","01:54:59,430","01:54:57,976","01:54:59,310"
?למה עשית את זה,What did you do that for?,True,"01:55:03,470","01:55:04,639","01:55:03,231","01:55:04,482"
.טעית,Wrong.,True,"01:55:11,770","01:55:12,819","01:55:11,781","01:55:12,782"
.ההתנצלות התקבלה,Apology accepted.,True,"01:55:22,530","01:55:23,790","01:55:22,292","01:55:23,835"
.ההולנדי,The Dutchman.,True,"01:55:37,590","01:55:38,680","01:55:37,432","01:55:38,641"
.הנרי,Henry.,True,"01:56:14,540","01:56:15,500","01:56:14,302","01:56:15,303"
".תן לי לראות אותך, בן","Let me look at you, son.",True,"01:56:26,680","01:56:27,850","01:56:26,522","01:56:28,358"
?איך עשית את זה,How did you do it?,True,"01:56:32,940","01:56:34,060","01:56:32,737","01:56:34,072"
?איך שברת את הקללה,How did you break the curse?,True,"01:56:36,150","01:56:37,689","01:56:36,032","01:56:37,325"
",אספר לך סיפור",Let me tell you a tale.,True,"01:56:37,690","01:56:39,110","01:56:37,492","01:56:39,160"
"סיפור על האוצר הגדול ביותר, .הידוע לאדם","A tale of the greatest, treasure known to man.",True,"01:56:39,740","01:56:42,109","01:56:39,535","01:56:41,829"
.זה סיפור שארצה לשמוע,That's a tale I wanna hear.,True,"01:56:42,110","01:56:43,780","01:56:41,996","01:56:43,998"
.איזה מראה מבחיל לגמרי,What a truly revolting sight.,True,"01:57:42,760","01:57:44,799","01:57:42,598","01:57:44,434"
.אכן,Indeed!,True,"01:57:48,810","01:57:49,760","01:57:48,604","01:57:49,605"
.אני עובר,Captain!,True,"01:57:57,610","01:57:58,609","01:57:58,239","01:57:59,240"
.אני זוכר אותך,I remember you.,True,"01:58:00,570","01:58:01,649","01:58:00,408","01:58:01,242"
".יופי, רב חובל גיבס","Oh, good. Master Gibbs.",True,"01:58:03,240","01:58:05,109","01:58:02,785","01:58:04,787"
.קוף,Monkey.,True,"01:58:20,090","01:58:21,170","01:58:19,927","01:58:21,137"
.תודה,Thank you.,True,"01:58:28,470","01:58:29,640","01:58:28,269","01:58:29,604"
"?לאן נשוט, קפטן","What be our heading, Captain?",True,"01:58:30,600","01:58:32,719","01:58:30,313","01:58:32,648"
",נעקוב אחר הכוכבים, .רב חובל גיבס","We shall follow the stars,, Master Gibbs.",True,"01:58:32,720","01:58:35,730","01:58:32,815","01:58:35,610"
".כן, קפטן","Aye, aye, Captain!",True,"01:58:36,140","01:58:38,100","01:58:35,777","01:58:38,404"
"יש לי פגישה, .מעבר לאופק האהוב עליי","I have a rendezvous, beyond my beloved horizon.",True,"01:58:44,110","01:58:48,280","01:58:43,951","01:58:47,955"
