Hebrew,English,Safe,Hebrew_st,Hebrew_e,English_st,English_e
!השר אראגורן,Lord Aragorn!,True,"01:45:03,918","01:45:05,001","01:45:03,714","01:45:05,508"
?מדוע הוא עוזב בערב הקרב,Why does he leave on the eve of battle?,True,"01:45:06,420","01:45:08,421","01:45:05,925","01:45:08,636"
.הוא עוזב כי אין עוד תקווה,He leaves because there is no hope.,True,"01:45:10,132","01:45:12,300","01:45:09,845","01:45:11,931"
.הוא עוזב כי הוא חייב לעזוב,He leaves because he must.,True,"01:45:12,385","01:45:14,552","01:45:12,556","01:45:14,725"
...לא,No...,True,"01:45:21,435","01:45:22,435","01:45:21,440","01:45:23,067"
.לא נוכל,we cannot.,True,"01:45:23,688","01:45:24,771","01:45:23,526","01:45:24,735"
",אבל נפגוש אותם בקרב, .למרות הכול","But we will meet them, in battle nonetheless.",True,"01:45:27,776","01:45:31,320","01:45:27,655","01:45:31,450"
.השארתי צו,I have left instruction.,True,"01:45:46,169","01:45:47,920","01:45:45,881","01:45:47,591"
.תעלי על כיסאי בהיכל הזהוב,Take up my seat in the Golden Hall.,True,"01:46:00,476","01:46:02,686","01:46:00,104","01:46:02,398"
?חובה,Duty?,True,"01:46:15,950","01:46:17,576","01:46:15,703","01:46:17,621"
.לא,No.,True,"01:46:19,871","01:46:20,996","01:46:19,790","01:46:21,125"
.אבל הייתי רוצה שתשובי לחייך,I would have you smile again...,True,"01:46:29,590","01:46:31,716","01:46:29,466","01:46:31,594"
"עוד תזכי לראות בעלייתה מחדש, .של הממלכה","You shall live to see, these days renewed...",True,"01:46:45,105","01:46:48,483","01:46:44,815","01:46:48,319"
.ולא תדעי עוד ייאוש,and no more despair.,True,"01:46:52,947","01:46:54,865","01:46:52,656","01:46:55,451"
"איזה צבא אפשר, ?למצוא במקום כזה","What kind of army would linger, in such a place?",True,"01:47:01,790","01:47:04,750","01:47:01,665","01:47:05,336"
.צבא מקולל,One that is cursed.,True,"01:47:05,752","01:47:07,294","01:47:05,544","01:47:07,338"
"לפני זמן רב, אנשי ההרים הלבנים, נשבעו אמונים","Long ago, the Men of the Mountains, swore an oath...",True,"01:47:09,589","01:47:12,174","01:47:09,340","01:47:11,842"
",למלך האחרון של גונדור",to the last king of Gondor...,True,"01:47:12,300","01:47:14,551","01:47:12,301","01:47:15,054"
...אך בבוא הזמן,But when the time came...,True,"01:47:19,599","01:47:21,392","01:47:19,600","01:47:21,769"
...כאשר גונדור הייתה במצוקה,when Gondor's need was dire...,True,"01:47:22,561","01:47:24,729","01:47:22,353","01:47:25,022"
...הם נמלטו,they fled...,True,"01:47:25,439","01:47:27,023","01:47:25,189","01:47:27,024"
"שלא ינוחו לעולם, .עד שיקיימו את שבועתם","never to rest until they had, fulfilled their pledge.",True,"01:47:35,741","01:47:39,327","01:47:35,532","01:47:39,370"
.האנשים שנשכחו,The forgotten people.,True,"01:47:47,169","01:47:49,003","01:47:47,336","01:47:49,546"
.מן הצפון יבוא,From the north shall he come.,True,"01:47:53,093","01:47:54,927","01:47:52,716","01:47:54,593"
.הצורך יאיץ בו,Need shall drive him.,True,"01:47:55,011","01:47:57,138","01:47:55,094","01:47:56,720"
.הדרך חסומה,The way is shut.,True,"01:48:28,921","01:48:30,297","01:48:28,669","01:48:30,629"
.והמתים שומרים עליה,And the Dead keep it.,True,"01:48:34,010","01:48:35,594","01:48:33,924","01:48:36,218"
.הדרך חסומה,The way is shut.,True,"01:48:36,971","01:48:38,555","01:48:36,760","01:48:38,262"
!ברגו,Brego!,True,"01:48:49,818","01:48:51,027","01:48:49,648","01:48:51,150"
.אינני פוחד מהמוות,I do not fear death.,True,"01:48:54,865","01:48:56,949","01:48:54,653","01:48:57,364"
.לא נשמע כדבר הזה,"Well, this is a thing unheard-of.",True,"01:49:09,880","01:49:11,714","01:49:09,668","01:49:12,087"
"אלף יירד אל מתחת לפני האדמה, ?וגמד לא יעז","An Elf will go underground, where a Dwarf dare not?",True,"01:49:12,507","01:49:16,803","01:49:12,254","01:49:16,925"
"הרוכבים וסוסיהם חייבים להגיע, .לקרב עם כל הכוח להילחם","And man and beast must reach the end, with the strength to fight.",True,"01:49:41,079","01:49:43,956","01:49:40,783","01:49:43,827"
"הוביטים קטנים, אין מקומם, .במלחמה, מריאדוק הצעיר","Little Hobbits do not belong in war,, Master Meriadoc.",True,"01:49:49,588","01:49:52,757","01:49:49,333","01:49:52,336"
"ואינני יכול להכביד על איש מפרשיי, .במשקל שלך","And none of my riders can bear you, as a burden.",True,"01:49:58,847","01:50:01,766","01:49:59,218","01:50:01,595"
.אני רוצה להילחם,I want to fight.,True,"01:50:02,726","01:50:04,143","01:50:02,596","01:50:04,723"
.לא אגיד לך עוד אף מילה נוספת,I will say no more.,True,"01:50:05,437","01:50:07,105","01:50:05,224","01:50:07,226"
.תרכב אתי,Ride with me.,True,"01:50:24,207","01:50:25,624","01:50:24,034","01:50:25,994"
!לדרך,Form up! Move out!,True,"01:50:31,423","01:50:34,258","01:50:31,542","01:50:34,795"
!קדימה,Ride!,True,"01:50:38,263","01:50:39,513","01:50:37,881","01:50:39,049"
?מה זה,What is it?,True,"01:51:24,102","01:51:25,394","01:51:23,844","01:51:25,596"
?מה אתה רואה,What do you see?,True,"01:51:26,146","01:51:27,480","01:51:25,762","01:51:27,306"
...אני רואה דמויות אדם,I see shapes of men.,True,"01:51:27,564","01:51:29,023","01:51:27,556","01:51:29,683"
.וסוסים,And of horses.,True,"01:51:32,444","01:51:33,819","01:51:32,352","01:51:33,729"
?איפה,Where?,True,"01:51:34,738","01:51:36,113","01:51:34,438","01:51:35,689"
.דגלים חיוורים כמו קרעי עננים,Pale banners like shreds of cloud.,True,"01:51:36,198","01:51:38,366","01:51:35,856","01:51:38,817"
.המתים באים,The Dead are following.,True,"01:51:48,920","01:51:50,587","01:51:48,785","01:51:50,954"
.הם נקראו לכאן,They have been summoned.,True,"01:51:52,256","01:51:53,882","01:51:52,122","01:51:53,624"
?המתים,The Dead?,True,"01:51:54,675","01:51:56,093","01:51:54,333","01:51:56,126"
?נקראו לכאן,Summoned?,True,"01:51:56,177","01:51:58,136","01:51:56,543","01:51:58,253"
.ידעתי את זה,I knew that.,True,"01:51:58,763","01:52:00,263","01:51:58,629","01:52:00,547"
.מצוין,Very good.,True,"01:52:04,018","01:52:05,227","01:52:03,884","01:52:05,636"
!מצוין! לגולאס,Very good! Legolas!,True,"01:52:06,729","01:52:08,063","01:52:06,345","01:52:08,430"
.אל תשפיל את מבטך,Do not look down.,True,"01:52:46,729","01:52:48,188","01:52:46,385","01:52:47,803"
.מי שנשבעתם לו אמונים,One who will have your allegiance.,True,"01:53:49,461","01:53:51,670","01:53:49,239","01:53:51,491"
.המתים לא ירשו לחיים לעבור,The Dead do not suffer the living to pass.,True,"01:53:54,674","01:53:59,595","01:53:54,453","01:53:59,750"
!לי אתה תרשה,You will suffer me.,True,"01:54:00,347","01:54:02,556","01:54:00,083","01:54:02,753"
.הדרך חסומה,The way is shut.,True,"01:54:26,624","01:54:29,084","01:54:26,276","01:54:29,696"
.היא מעשה ידי המתים,It was made by those who are dead.,True,"01:54:31,003","01:54:34,966","01:54:30,864","01:54:35,285"
.והמתים שומרים עליה,And the Dead keep it.,True,"01:54:36,009","01:54:39,387","01:54:35,702","01:54:39,873"
.הדרך חסומה,The way is shut.,True,"01:54:49,398","01:54:51,732","01:54:49,007","01:54:52,094"
.ועכשיו עליך למות,Now you must die.,True,"01:54:54,069","01:54:56,487","01:54:53,804","01:54:56,473"
.אני קורא לך לקיים את שבועתך,I summon you to fulfill your oath.,True,"01:55:00,534","01:55:03,369","01:55:00,310","01:55:03,146"
.הלהב נשבר,That line was broken.,True,"01:55:14,757","01:55:16,550","01:55:14,074","01:55:16,243"
.הוא חושל מחדש,It has been remade.,True,"01:55:19,178","01:55:20,887","01:55:18,829","01:55:21,081"
".אתה מבזבז את זמנך, אראגורן","Ah! You waste your time, Aragorn.",True,"01:55:53,464","01:55:55,465","01:55:52,696","01:55:55,031"
".לא היה להם כבוד בחייהם, .אין להם גם כבוד עתה במותם","They had no honor in life,, they have none now in death.",True,"01:55:55,549","01:55:58,635","01:55:55,198","01:55:58,368"
.אני יורשו של איסילדור,I am Isildur's heir.,True,"01:55:59,178","01:56:01,220","01:55:58,869","01:56:01,371"
...לחמו לצדי,Fight for me...,True,"01:56:02,265","01:56:04,141","01:56:01,955","01:56:03,874"
.ואשחרר אתכם משבועתכם,and I will hold your oaths fulfilled.,True,"01:56:04,976","01:56:07,978","01:56:04,499","01:56:08,086"
?מה תאמרו,What say you?,True,"01:56:12,275","01:56:13,859","01:56:12,007","01:56:13,967"
.אני נותן לכם את מילתי,You have my word!,True,"01:56:22,243","01:56:23,994","01:56:21,892","01:56:24,102"
"הילחמו ואשחרר אתכם, .מחיי המוות האלו","Fight, and I will release you, from this living death!",True,"01:56:24,788","01:56:28,499","01:56:24,394","01:56:28,398"
?מה תאמרו,What say you?!,True,"01:56:30,126","01:56:31,711","01:56:29,858","01:56:31,359"
"!עמדו, בוגדים","Stand, you traitors!",True,"01:56:34,715","01:56:36,966","01:56:34,654","01:56:37,616"
!החוצה,Out!,True,"01:57:04,746","01:57:05,830","01:57:04,559","01:57:05,602"
!לגולאס,Legolas!,True,"01:57:27,227","01:57:28,562","01:57:26,957","01:57:28,542"
!רוצו,Run!,True,"01:57:29,897","01:57:30,939","01:57:29,668","01:57:30,877"
.אנחנו נילחם,We fight.,True,"01:58:37,258","01:58:38,967","01:58:37,193","01:58:39,237"
!פיתחו את השער! מהר,Open the gate! Quick!,True,"01:58:50,355","01:58:52,189","01:58:49,623","01:58:52,208"
!מהרו,Quick! Hurry!,True,"01:59:23,305","01:59:24,890","01:59:23,239","01:59:25,241"
!פאראמיר,Faramir!,True,"01:59:39,322","01:59:40,531","01:59:39,005","01:59:40,590"
.פחד,Fear.,True,"01:59:50,333","01:59:51,917","01:59:50,308","01:59:52,310"
.העיר זרועה פחד,The city is rank with it.,True,"01:59:53,254","01:59:55,714","01:59:52,852","01:59:56,064"
.בואו נקל על סבלם,Let us ease their pain.,True,"01:59:58,551","02:00:01,177","01:59:58,400","02:00:00,860"
.בניי אינם עוד,My sons are spent.,True,"02:00:18,738","02:00:21,741","02:00:18,336","02:00:21,798"
.השושלת שלי הסתיימה,My line has ended.,True,"02:00:23,201","02:00:25,870","02:00:22,841","02:00:25,760"
.הוא בחיים,He's alive!,True,"02:00:29,041","02:00:30,249","02:00:28,596","02:00:29,973"
.בית סוכני גונדור נפל,The House of Stewards has failed.,True,"02:00:30,334","02:00:33,669","02:00:30,140","02:00:33,309"
".הוא זקוק לתרופה, אדוני","He needs medicine, my lord.",True,"02:00:33,754","02:00:35,671","02:00:33,476","02:00:34,978"
.השושלת שלי הסתיימה,My line has ended!,True,"02:00:35,756","02:00:38,424","02:00:35,979","02:00:38,648"
!אדוני,My lord!,True,"02:00:40,594","02:00:42,136","02:00:40,150","02:00:42,152"
...רוהאן,Rohan...,True,"02:00:56,152","02:00:57,653","02:00:55,665","02:00:57,500"
.נטשה אותנו,has deserted us.,True,"02:00:58,655","02:01:00,447","02:00:58,293","02:01:00,670"
.תיאודן בגד בי,Théoden's betrayed me.,True,"02:01:15,505","02:01:17,798","02:01:15,143","02:01:18,354"
!ניטשו עמדות,Abandon your posts!,True,"02:01:29,728","02:01:31,354","02:01:29,491","02:01:31,326"
!נוסו על נפשותיכם,Flee! Flee for your lives!,True,"02:01:32,690","02:01:35,525","02:01:32,368","02:01:36,289"
!היכונו לקרב,Prepare for battle!,True,"02:01:46,620","02:01:48,079","02:01:46,424","02:01:47,967"
!חיזרו לעמדות,Return to your posts!,True,"02:01:55,672","02:01:57,214","02:01:55,558","02:01:57,936"
!השליכו את המפלצות לאבדון,Send these foul beasts into the abyss.,True,"02:02:08,935","02:02:11,520","02:02:08,738","02:02:11,366"
!הישארו במקומכם,Stay where you are.,True,"02:02:21,657","02:02:23,199","02:02:21,543","02:02:23,002"
"!למטה, מהר",Down to the lower levels. Quick!,True,"02:02:43,804","02:02:45,722","02:02:43,606","02:02:46,109"
!יותר מהר,"Double up, men!",True,"02:02:48,185","02:02:49,894","02:02:48,027","02:02:49,571"
".חזור למצודה, .קראת לנו להילחם-","- Go back to the Citadel!, - They'd called us out to fight.",True,"02:05:33,897","02:05:36,690","02:05:33,776","02:05:36,946"
.זה לא מקום בשביל הוביט,This is no place for a Hobbit.,True,"02:05:53,042","02:05:55,252","02:05:52,670","02:05:55,048"
".הדלת לא נשברת, היא חזקה מדי",The door won't give. It's too strong.,True,"02:06:40,717","02:06:42,759","02:06:40,676","02:06:42,637"
!הגרונד יפרוץ אותה,Grond will breach it.,True,"02:06:56,691","02:06:58,442","02:06:56,484","02:06:58,736"
.הביאו את ראש הזאב,Bring up the wolf's head.,True,"02:07:02,280","02:07:04,448","02:07:02,156","02:07:04,242"
.או שוב על עקבותיך,It's the only way.,True,"02:09:12,250","02:09:14,085","02:09:11,931","02:09:14,183"
.אני לא יכול לחזור,Go in...,True,"02:09:17,173","02:09:19,257","02:09:16,519","02:09:18,521"
.מכאן,Hurry.,True,"02:09:49,915","02:09:51,541","02:09:50,052","02:09:51,888"
.כאן,This way.,True,"02:09:57,297","02:09:59,215","02:09:56,767","02:09:58,728"
.אתה תראה,Oh!,True,"02:10:11,270","02:10:12,937","02:10:11,365","02:10:12,742"
נלכדת בקורי עכביש,Naughty little fly.,True,"02:14:07,805","02:14:11,057","02:14:07,143","02:14:10,479"
.זו אשמת חמדתי,Sméagol wouldn't hurt master.,True,"02:15:19,336","02:15:21,254","02:15:18,881","02:15:21,550"
.אני כל-כך מצטער,"I'm so sorry, Sam.",True,"02:16:40,420","02:16:42,255","02:16:40,170","02:16:42,631"
את יפה ואמיצה,"Take heart, Merry.",True,"02:18:11,680","02:18:14,140","02:18:11,678","02:18:13,597"
!את לא תגעי בו עוד,"Let him go, you filth.",True,"02:24:26,524","02:24:28,734","02:24:26,470","02:24:28,555"
.העלו אותו אל הצריח,Then she has her way with them.,True,"02:28:30,693","02:28:32,277","02:28:30,005","02:28:32,716"
".היה שלום, פרגרין, בן פלאדין",No! No!,True,"02:29:30,086","02:29:32,338","02:29:29,939","02:29:31,775"
.אני משחרר אותך משירותי,He's not dead!,True,"02:29:33,757","02:29:35,924","02:29:34,360","02:29:36,404"
"!תעלה, מהר",Gandalf!,True,"02:31:15,528","02:31:17,612","02:31:15,837","02:31:17,213"
.אחרי שתעבור את החומה,Flank ready.,True,"02:33:40,595","02:33:42,178","02:33:40,773","02:33:42,150"
!יונפו החניתות,"Forth, and fear no darkness!",True,"02:33:49,186","02:33:51,354","02:33:49,115","02:33:51,993"
!תורידו אותו,Aim for their heads!,True,"02:42:26,343","02:42:27,635","02:42:25,673","02:42:27,383"
עולה מסך הגשם האפור של העולם,Death is just another path...,True,"02:44:15,830","02:44:19,292","02:44:16,075","02:44:19,203"
במרחבי הארץ המוריקה,White shores...,True,"02:44:42,692","02:44:45,026","02:44:42,101","02:44:44,269"
.תחת זריחה בהירה,and beyond.,True,"02:44:45,528","02:44:47,862","02:44:45,938","02:44:48,399"
.ממש לא,Well...,True,"02:44:59,209","02:45:01,002","02:44:59,284","02:45:00,828"
.את חייבת לתת לי ללכת,my body is broken.,True,"02:52:10,277","02:52:12,486","02:52:09,714","02:52:12,217"
.לא אחוש בושה,I go to my fathers...,True,"02:52:26,002","02:52:28,837","02:52:25,564","02:52:28,191"
.לכו,You gave us your word.,True,"02:53:51,339","02:53:52,589","02:53:51,233","02:53:53,276"
".לא, מרי",Yes.,True,"02:57:15,049","02:57:16,758","02:57:15,645","02:57:16,896"
!הם לקחו אותה. סאם,Sorry for everything.,True,"03:01:45,827","03:01:48,495","03:01:46,249","03:01:48,292"
.סאם,"Give me the Ring, Sam.",True,"03:02:27,371","03:02:28,913","03:02:27,331","03:02:29,584"
.זה הוא,We'll never get through unseen.,True,"03:03:52,499","03:03:53,875","03:03:51,749","03:03:54,293"
".לא לעצמנו, אבל נוכל לתת סיכוי לפרודו","Then we gather our full strength, and march on the Black Gate.",True,"03:05:32,978","03:05:36,480","03:05:32,850","03:05:36,062"
.אני חושב שכן,Sauron will suspect a trap.,True,"03:06:02,675","03:06:04,593","03:06:02,672","03:06:05,049"
.הבט בחרב אלנדיל,Long have I eluded you.,True,"03:06:49,264","03:06:51,891","03:06:49,844","03:06:51,095"
!ביקורת,"Company, halt!",True,"03:10:28,782","03:10:31,617","03:10:28,646","03:10:31,482"
"!קום, מר פרודו, קום","Sam, help me.",True,"03:10:39,293","03:10:41,586","03:10:38,822","03:10:41,367"
.זה כל כך כבד,Mr. Frodo!,True,"03:10:41,712","03:10:43,421","03:10:41,450","03:10:43,327"
!חזרו לשורות,"Move along, scum!",True,"03:11:51,700","03:11:53,785","03:11:51,770","03:11:53,397"
...יש אור,Mr. Frodo.,True,"03:13:37,934","03:13:39,393","03:13:37,334","03:13:39,169"
...ויופי שם למעלה,Look.,True,"03:13:40,145","03:13:42,063","03:13:40,671","03:13:42,172"
.לא אאמין,I guess that concludes negotiations.,True,"03:19:31,841","03:19:33,466","03:19:31,146","03:19:33,690"
.דבר מה משך את מבטו,"It's gone, Mr. Frodo.",True,"03:20:13,550","03:20:15,259","03:20:12,896","03:20:14,898"
.והציפורים יקננו בין העצים,It'll be spring soon.,True,"03:23:48,854","03:23:52,023","03:23:49,612","03:23:51,865"
...לא את פכפוך המים,"No, Sam.",True,"03:24:15,215","03:24:18,259","03:24:15,972","03:24:17,766"
...הוביטים חכמים,A doorway.,True,"03:26:43,784","03:26:45,661","03:26:43,620","03:26:45,830"
...לטפס כל-כך גבוה,We're almost there.,True,"03:26:45,787","03:26:47,746","03:26:46,456","03:26:48,124"
.סמיאגול שיקר,You swore on the precious!,True,"03:27:16,067","03:27:17,776","03:27:16,069","03:27:18,154"
".אני כאן, סאם",Frodo!,True,"03:29:14,023","03:29:15,648","03:29:13,936","03:29:15,772"
.רק איתה,If ever I was to marry someone...,True,"03:38:35,683","03:38:37,892","03:38:35,039","03:38:38,000"
...בואו נבנה יחד את העולם מחדש,This day does not belong to one man...,True,"03:43:56,138","03:43:58,598","03:43:56,610","03:43:59,321"
...ואחוות הטבעת,And thus it was.,True,"03:47:38,533","03:47:40,576","03:47:39,040","03:47:41,209"
.הגיעה לקצה,And the Fellowship of the Ring...,True,"03:47:45,624","03:47:47,375","03:47:45,046","03:47:47,716"
שלושה-עשר חודשים בדיוק,was ended.,True,"03:47:53,215","03:47:55,175","03:47:52,471","03:47:54,890"
.יש מקום לעוד קצת,You finished it.,True,"03:52:09,728","03:52:11,479","03:52:09,310","03:52:11,479"
".לנמל, בילבו",Save one.,True,"03:52:36,131","03:52:37,965","03:52:36,796","03:52:38,339"
.לשלטון האדם,The power of the Three Rings is ended.,True,"03:54:13,189","03:54:15,399","03:54:12,767","03:54:16,104"
.הים קורא לנו הביתה,The time has come...,True,"03:54:16,985","03:54:19,820","03:54:16,938","03:54:19,774"
.עבודתי הסתיימה,Farewell...,True,"03:55:13,835","03:55:15,961","03:55:13,328","03:55:15,705"
"...לא אומר,  אל תבכו",comes the end of our Fellowship.,True,"03:55:31,811","03:55:34,104","03:55:32,013","03:55:34,849"
.אתה לא יכול לעזוב,But not for me.,True,"03:56:26,201","03:56:28,244","03:56:25,900","03:56:28,569"
