Hebrew,English,Safe,Hebrew_st,Hebrew_e,English_st,English_e
.עשינו עסק,You have a deal.,True,"01:30:13,320","01:30:14,363","01:30:13,330","01:30:14,373"
.הוא לעולם לא ישלם לך,He'll never pay you.,True,"01:30:27,960","01:30:29,628","01:30:27,970","01:30:29,680"
".טדי, ...הלנה-","-Teddy., -Helena,",True,"01:30:43,600","01:30:45,185","01:30:43,610","01:30:45,112"
.אל תעשי את זה,don't do this.,True,"01:30:45,269","01:30:46,353","01:30:45,279","01:30:46,446"
.בוא נראה מה יש לנו פה,Let's see what we've got here.,True,"01:30:51,859","01:30:53,277","01:30:51,869","01:30:53,287"
...המקאנה שלי,My Makhana...,True,"01:30:55,445","01:30:56,822","01:30:55,455","01:30:56,832"
.זה מכונה,that's machine...,True,"01:30:57,489","01:30:58,365","01:30:57,332","01:30:58,333"
".מתחת לאחת מתשע, אני שוכב","Under one of nine, I lie.",True,"01:31:05,831","01:31:09,960","01:31:05,841","01:31:09,970"
?קבר ארכימדס,The Tomb of Archimedes?,True,"01:31:21,305","01:31:22,556","01:31:21,273","01:31:22,608"
.העיר שאותה עזבתי,The city I left.,True,"01:31:28,896","01:31:30,981","01:31:28,906","01:31:30,991"
?מישהו? מאחורה,Anyone? At the back?,True,"01:31:35,944","01:31:37,946","01:31:35,954","01:31:37,956"
.פריפטיאו,peripatio.,True,"01:31:54,129","01:31:55,005","01:31:53,972","01:31:54,973"
",פריפטיאו זה ללכת","Peripatio means walking,",True,"01:32:08,810","01:32:12,022","01:32:08,820","01:32:11,949"
.אבל זה גם אומר לספור,but it also means counting.,True,"01:32:12,105","01:32:14,608","01:32:12,115","01:32:14,535"
"...עשוי להיות, .בית הספר למתמטיקה-","-could be..., -The School of Mathematics.",True,"01:32:18,570","01:32:20,822","01:32:18,580","01:32:20,874"
.נכון,Is correct.,True,"01:32:22,199","01:32:23,867","01:32:22,209","01:32:23,794"
".טוב, החלק הבא קל","Now, the next bit is easy.",True,"01:32:23,951","01:32:25,452","01:32:23,961","01:32:25,504"
?מתחת לאחת מתשע,Beneath one of nine?,True,"01:32:26,578","01:32:28,372","01:32:26,797","01:32:28,382"
.יש תשע מוזות,There are nine Muses.,True,"01:32:29,540","01:32:30,958","01:32:29,550","01:32:30,884"
.המוזיאון,The Museon.,True,"01:32:31,041","01:32:32,251","01:32:31,051","01:32:32,177"
?אפשר,May I?,True,"01:32:38,924","01:32:39,842","01:32:38,934","01:32:39,935"
.תודה,Thank you.,True,"01:32:41,093","01:32:41,927","01:32:41,103","01:32:42,229"
",הן קאליופה","are Calliope,",True,"01:32:47,766","01:32:49,101","01:32:47,609","01:32:49,111"
",אוראניה","Urania,",True,"01:32:50,018","01:32:50,894","01:32:49,862","01:32:50,863"
",פוליהימניה","Polymnia,",True,"01:32:52,437","01:32:53,480","01:32:52,447","01:32:53,490"
"...אראטו, .פוליהמניה-","-Erato..., -Polymnia.",True,"01:32:54,439","01:32:55,941","01:32:54,449","01:32:55,993"
...ומלפו מה-שמה,"...and Meli whasisname,",True,"01:32:56,024","01:32:58,527","01:32:56,201","01:32:58,579"
...הנוספת,"that other one,",True,"01:32:59,111","01:32:59,987","01:32:58,954","01:32:59,955"
",תאליה","Thalia,",True,"01:33:00,821","01:33:01,655","01:33:00,706","01:33:01,707"
",אוטרפה","Euteroe,",True,"01:33:02,447","01:33:03,740","01:33:02,457","01:33:03,667"
...אבל הראשונה היא,but the first is...,True,"01:33:03,824","01:33:05,868","01:33:03,834","01:33:05,919"
.קליאו,Clio.,True,"01:33:06,368","01:33:07,244","01:33:06,170","01:33:07,171"
.מוזת ההיסטוריה והזמן,The Muse of history and time.,True,"01:33:08,996","01:33:10,122","01:33:09,006","01:33:10,174"
...שארכימדס,"That Archimedes,",True,"01:33:10,205","01:33:11,623","01:33:10,340","01:33:11,550"
",מתחת לפסל של קליאו","under a statue of Clio,",True,"01:33:15,335","01:33:17,129","01:33:15,345","01:33:17,055"
.דר מוח מקבל מדבקה,Gold star for Dr. Brains.,True,"01:33:20,007","01:33:21,383","01:33:20,142","01:33:21,435"
!טדי,Teddy!,True,"01:33:22,968","01:33:23,844","01:33:22,811","01:33:23,812"
"!הגרפיקוס, תביא אותו","The Grafikos, get it!",True,"01:33:33,729","01:33:35,272","01:33:33,739","01:33:35,324"
.חבר שלי נרצח הרגע,My friend was just murdered.,True,"01:34:10,224","01:34:11,725","01:34:10,234","01:34:11,777"
.סליחה,Sorry.,True,"01:34:17,272","01:34:18,232","01:34:17,282","01:34:18,283"
.אמרת להם הכול,You told them everything.,True,"01:34:18,315","01:34:20,150","01:34:18,450","01:34:20,202"
.מילה במילה,Word for word.,True,"01:34:21,902","01:34:22,945","01:34:21,912","01:34:22,996"
.הקבר לא באלכסנדריה,The tomb isn't in Alexandria.,True,"01:34:26,323","01:34:28,242","01:34:26,333","01:34:28,252"
?אז מה אתה רואה,"HELENA,  So, what do you see?",True,"01:34:41,797","01:34:42,714","01:34:41,765","01:34:42,766"
.הריבוע של פוליביוס,"INDIANA,  Polybius square.",True,"01:34:43,423","01:34:45,175","01:34:43,433","01:34:45,227"
?...עשוי מ,Made of?,True,"01:34:45,759","01:34:46,885","01:34:45,769","01:34:46,895"
.שעווה ועץ,Wax and wood.,True,"01:34:49,429","01:34:50,639","01:34:49,439","01:34:50,649"
?עוד משהו,Anything else?,True,"01:34:52,266","01:34:53,475","01:34:52,276","01:34:53,527"
.הוא כבד,It's heavy.,True,"01:34:57,104","01:34:57,938","01:34:56,989","01:34:57,990"
.כבד מדי,Too heavy.,True,"01:35:01,024","01:35:02,150","01:35:01,034","01:35:02,160"
.תן לי את זה,Give me that.,True,"01:35:04,027","01:35:05,404","01:35:04,288","01:35:05,414"
?זה זהב טהור,This is solid gold?,True,"01:35:45,485","01:35:47,279","01:35:45,621","01:35:47,331"
.זהב עתיק,Ancient gold.,True,"01:35:47,362","01:35:48,697","01:35:47,497","01:35:48,707"
.מהנילוס,From the Nile.,True,"01:35:50,199","01:35:51,200","01:35:50,209","01:35:51,210"
".תשמור את זה, טדי","Hold it, Teddy.",True,"01:35:52,910","01:35:53,827","01:35:52,878","01:35:53,879"
",תמכור את זה",Sell this thing,True,"01:36:05,380","01:36:06,548","01:36:05,390","01:36:06,475"
".תפוס את ההגה, טדי","Take the wheel, Teddy.",True,"01:36:15,849","01:36:17,100","01:36:15,859","01:36:17,152"
?מה כתוב פה,What does it say?,True,"01:36:24,024","01:36:24,983","01:36:24,034","01:36:25,035"
חפשו היכן שדיוניסוס,Search where Dionysius,True,"01:36:27,152","01:36:30,030","01:36:27,162","01:36:30,040"
שומע כל לחישה,hears each whisper,True,"01:36:30,822","01:36:33,575","01:36:30,832","01:36:33,585"
.כמו הוריקן,like a hurricane.,True,"01:36:34,368","01:36:36,453","01:36:34,419","01:36:36,463"
.האוזן,The Ear.,True,"01:36:39,289","01:36:40,666","01:36:39,299","01:36:40,717"
.מערת דיוניסוס,The cave of Dionysius.,True,"01:36:41,416","01:36:43,210","01:36:41,426","01:36:43,220"
?איפה זה,Where is that?,True,"01:36:44,086","01:36:45,003","01:36:44,054","01:36:45,055"
.בסיציליה,In Sicily.,True,"01:36:46,505","01:36:47,548","01:36:46,515","01:36:47,558"
"?כמה דלק נשאר לנו, .המכל מלא-","-How much fuel have we got?, -TEDDY,  It's full.",True,"01:36:49,049","01:36:51,093","01:36:49,059","01:36:51,144"
.הם מתקדמים מערבה,They're heading west.,True,"01:37:00,143","01:37:01,228","01:37:00,153","01:37:01,154"
.לא מזרחה,Not east.,True,"01:37:02,521","01:37:03,522","01:37:02,531","01:37:03,532"
".אני רוצה את הפפאיה, ?כמה זה-","BOY 1,  I want the papaya., BOY 2,  How much is it?",True,"01:37:32,467","01:37:34,595","01:37:32,477","01:37:34,605"
.קח את זה,Take this.,True,"01:37:38,056","01:37:38,932","01:37:38,066","01:37:39,067"
.היי,Hey.,True,"01:37:49,234","01:37:50,110","01:37:49,661","01:37:50,662"
?מה אנחנו עושים,What are we doing?,True,"01:38:00,078","01:38:01,205","01:37:59,963","01:38:01,215"
.הן מלאות תיירים,It's crawling with tourists.,True,"01:38:04,666","01:38:06,251","01:38:04,676","01:38:06,178"
"חשבתי שאנחנו לוקחים בזה חלק, .מהסיבות הלא נכונות","I just thought we were in this, for all the wrong reasons.",True,"01:38:12,925","01:38:16,011","01:38:12,935","01:38:16,063"
.זה נכון,We are.,True,"01:38:16,636","01:38:17,803","01:38:16,647","01:38:17,814"
.תהיה בטוח,Most assuredly.,True,"01:38:21,307","01:38:22,141","01:38:21,276","01:38:22,277"
".אני עדיין אחראית, טדי","I'm still in charge, Teddy.",True,"01:38:26,646","01:38:28,397","01:38:26,657","01:38:28,283"
.עשית שופינג,"Oh, you splurged.",True,"01:38:36,405","01:38:37,532","01:38:36,416","01:38:37,543"
.הנה התרמיל שלך,Here's your backpack.,True,"01:38:38,866","01:38:39,909","01:38:38,877","01:38:39,920"
?איפה הילד,Where's the kid?,True,"01:38:39,992","01:38:40,952","01:38:40,003","01:38:41,046"
.שלום,Hello.,True,"01:39:26,414","01:39:27,582","01:39:26,425","01:39:27,593"
.היי,Hey.,True,"01:39:29,167","01:39:30,042","01:39:29,011","01:39:30,012"
!תעזבו אותי,"TEDDY,  (GROANS) Let me go!",True,"01:39:33,045","01:39:34,046","01:39:32,764","01:39:34,016"
!תעזבו אותי,Let me go!,True,"01:39:35,298","01:39:36,340","01:39:35,309","01:39:36,351"
"!היי, היי, היי","Hey, hey, hey!",True,"01:39:50,021","01:39:50,855","01:39:50,032","01:39:51,241"
!הלנה,"INDIANA,  Helena!",True,"01:40:02,074","01:40:03,159","01:40:02,085","01:40:03,170"
.הם תפסו את טדי,They've got Teddy.,True,"01:40:04,535","01:40:05,953","01:40:04,546","01:40:05,964"
.הם לא יפגעו בו,They're not gonna hurt him.,True,"01:40:35,066","01:40:36,484","01:40:35,077","01:40:36,537"
הם ישתמשו בו,They're gonna use him,True,"01:40:36,567","01:40:37,860","01:40:36,703","01:40:37,871"
.צריך להגיע לשם קודם,We gotta get there first.,True,"01:40:41,030","01:40:42,365","01:40:40,958","01:40:42,000"
"מלכות קולוניאליסטיות, .בנו ערים רבות בסיציליה","TOUR GUIDE,  Colonizing queens, built many cities in Sicily.",True,"01:40:55,169","01:40:59,298","01:40:55,180","01:40:59,226"
"...המקדש, .קדימה-","-The temple..., -Let's go.",True,"01:40:59,382","01:41:00,883","01:40:59,393","01:41:00,894"
.המערה שם,The cave's over there.,True,"01:41:05,179","01:41:06,556","01:41:05,190","01:41:06,567"
.אוזן דיוניסוס,The Ear of Dionysius.,True,"01:41:27,910","01:41:29,370","01:41:27,921","01:41:29,381"
.וואו,"HELENA,  Wow.",True,"01:41:37,086","01:41:38,045","01:41:37,097","01:41:38,098"
.חתיכת הד,That's some echo.,True,"01:41:57,023","01:41:58,024","01:41:57,034","01:41:58,035"
.עצרי,(ECHOES LOUDLY) Stop.,True,"01:42:19,795","01:42:20,630","01:42:19,806","01:42:20,974"
.זה המקום,This is it.,True,"01:42:28,554","01:42:29,680","01:42:28,565","01:42:29,691"
.גמלון יווני,Greek pediment. (ECHOING),True,"01:42:34,644","01:42:35,645","01:42:34,655","01:42:36,156"
.כניסה,An entrance.,True,"01:42:36,812","01:42:37,813","01:42:36,823","01:42:37,824"
.הייתה פעם,Used to be.,True,"01:42:39,232","01:42:40,233","01:42:39,243","01:42:40,244"
.חצי סהר,A crescent.,True,"01:42:43,528","01:42:44,487","01:42:43,539","01:42:44,540"
.בדיוק כמו בגרפיקוס,Just like on the Grafikos.,True,"01:42:47,406","01:42:48,449","01:42:47,417","01:42:48,502"
?אתה בסדר שם,You okay up there?,True,"01:43:04,674","01:43:05,508","01:43:04,560","01:43:05,561"
.כן,Yes.,True,"01:43:06,717","01:43:07,927","01:43:06,728","01:43:07,896"
.אתה לא זז,You're not moving.,True,"01:43:10,388","01:43:11,389","01:43:10,399","01:43:11,441"
.אני חושב,I'm thinking.,True,"01:43:13,933","01:43:15,142","01:43:13,944","01:43:15,153"
?על,About?,True,"01:43:18,104","01:43:18,938","01:43:17,990","01:43:18,991"
",עם כתפיים דפוקות","with crap shoulders,",True,"01:43:23,609","01:43:25,069","01:43:23,412","01:43:24,997"
",חוליות מתפוררות","crumbling vertebrae,",True,"01:43:25,152","01:43:27,029","01:43:25,163","01:43:26,957"
".כן, אני מבינה","Yeah, I get it. I get it.",True,"01:43:29,782","01:43:31,033","01:43:29,793","01:43:31,044"
".לא, את לא מבינה","No, you don't get it.",True,"01:43:31,659","01:43:33,035","01:43:31,670","01:43:32,796"
.את חצי מהגיל שלי,You're half my age.,True,"01:43:33,619","01:43:34,787","01:43:33,630","01:43:34,840"
.לא. צודק,No. Fair enough.,True,"01:43:38,708","01:43:39,959","01:43:38,719","01:43:39,970"
.או עונית עם וודו,Or been tortured with voodoo.,True,"01:43:40,793","01:43:42,545","01:43:40,804","01:43:42,556"
.כולל פעם אחת על ידי אבא שלך,including once by your father.,True,"01:43:46,841","01:43:49,260","01:43:46,852","01:43:49,313"
?אבא ירה בך,Dad shot you?,True,"01:43:51,053","01:43:52,346","01:43:51,064","01:43:52,399"
.תסתכלו סביבכם,Look around you.,True,"01:44:07,111","01:44:08,362","01:44:07,122","01:44:08,123"
".סגרנו, .מערת דיוניסוס-","-We are close., -The Cave of Dionysius.",True,"01:44:08,446","01:44:09,864","01:44:08,290","01:44:09,791"
.אני אשאל שוב,Let me ask again.,True,"01:44:14,911","01:44:15,953","01:44:14,922","01:44:15,964"
.הוא יהיה בסדר,He'll be fine.,True,"01:44:42,897","01:44:44,190","01:44:42,908","01:44:44,117"
.הוא חכם,He's smart.,True,"01:44:44,273","01:44:45,274","01:44:44,284","01:44:45,327"
?איפה מצאת אותו,Where'd you find him?,True,"01:44:47,193","01:44:48,569","01:44:47,204","01:44:48,580"
.אז אנחנו ביחד מאז,"So, been together ever since.",True,"01:44:59,789","01:45:01,332","01:44:59,800","01:45:01,343"
.זה נכון,I am.,True,"01:45:05,545","01:45:06,546","01:45:05,556","01:45:06,557"
.בשביל כסף,for the money.,True,"01:45:13,845","01:45:14,929","01:45:13,856","01:45:14,940"
!מר פולר,Herr Voller! (ECHOING),True,"01:45:21,561","01:45:22,562","01:45:21,572","01:45:23,031"
.הם הלכו לשם,They went that way.,True,"01:45:33,197","01:45:34,532","01:45:33,208","01:45:34,585"
?למה,"HELENA,  Why? (GROANS)",True,"01:45:44,917","01:45:45,960","01:45:44,928","01:45:46,680"
".קדימה, קדימה","Come on, come on.",True,"01:45:49,881","01:45:51,716","01:45:49,892","01:45:51,727"
...אוי,"Oh, my...",True,"01:46:00,224","01:46:01,100","01:46:00,110","01:46:01,111"
!אלוהים,"Oh, my God!",True,"01:46:06,480","01:46:07,773","01:46:06,491","01:46:07,826"
"!אוי, אלוהים, .לא, לא-","-Oh, God!, -INDIANA,  No, no.",True,"01:46:07,857","01:46:09,400","01:46:08,035","01:46:09,411"
!אלוהים! אלוהים,"Oh, my God! Oh, my God!",True,"01:46:10,318","01:46:11,527","01:46:10,329","01:46:11,705"
?הם ירדו ממני,Are they off me? Get 'em off!,True,"01:46:16,240","01:46:17,366","01:46:16,251","01:46:17,878"
"!תורידי אותם, .רגע-","-No, no. Wait., -Get 'em off!",True,"01:46:18,451","01:46:19,619","01:46:17,961","01:46:19,630"
?מה זה,"HELENA,  What is that?",True,"01:46:32,673","01:46:33,633","01:46:32,684","01:46:33,769"
.אל תנשמי,Don't breathe.,True,"01:46:39,388","01:46:40,556","01:46:39,274","01:46:40,484"
?לא לנשום,Don't breathe?,True,"01:46:40,640","01:46:41,641","01:46:40,651","01:46:41,652"
.חייבים לצאת מפה,We've gotta get outta here.,True,"01:46:45,353","01:46:46,729","01:46:45,364","01:46:46,740"
.אתנה,Athena.,True,"01:46:55,655","01:46:56,531","01:46:55,582","01:46:56,583"
.אלת המלחמה,Goddess of war.,True,"01:46:58,157","01:46:59,617","01:46:58,335","01:46:59,628"
.וההיגיון,And reason.,True,"01:47:02,495","01:47:03,704","01:47:02,506","01:47:03,715"
...מתחת לירח,Under the moon...,True,"01:47:08,000","01:47:09,377","01:47:08,011","01:47:09,388"
.חיים שוכנים לרגליה,life lies at her feet.,True,"01:47:11,671","01:47:13,673","01:47:11,682","01:47:13,684"
.הדחק מים,Water displacement.,True,"01:47:21,430","01:47:22,723","01:47:21,441","01:47:22,776"
!תיכנסי לבריכה,Get in the pool!,True,"01:47:23,558","01:47:24,809","01:47:23,569","01:47:24,903"
!תיכנסי לבריכה,Get in the pool!,True,"01:47:29,063","01:47:29,897","01:47:28,949","01:47:29,950"
".טוב, אני נכנסת לבריכה","Okay, I'm getting in the pool.",True,"01:47:30,982","01:47:32,942","01:47:30,993","01:47:32,870"
.תעזרי לי,Help me.,True,"01:47:33,025","01:47:34,151","01:47:33,036","01:47:34,162"
!מהדחק מים,by water displacement!,True,"01:47:40,408","01:47:42,368","01:47:40,419","01:47:42,379"
.אתם לא חייבים לעשות את זה,You don't need to do that.,True,"01:48:39,884","01:48:41,302","01:48:39,895","01:48:41,063"
!היי,Hey!,True,"01:49:07,245","01:49:08,079","01:49:07,130","01:49:08,173"
!לא,No! (SCREAMS),True,"01:49:12,333","01:49:13,417","01:49:12,094","01:49:13,804"
.עזבו אותם,Leave them.,True,"01:49:20,341","01:49:21,634","01:49:20,352","01:49:21,645"
.אמרתי לעזוב אותם,I said leave them.,True,"01:49:22,343","01:49:23,928","01:49:22,354","01:49:23,981"
.להושיט יד ולמשוך,Reach and pull.,True,"01:49:48,411","01:49:50,037","01:49:48,422","01:49:49,965"
.להושיט יד ולמשוך,Reach and pull.,True,"01:49:50,121","01:49:51,789","01:49:50,132","01:49:51,717"
.להושיט יד ולמשוך,Reach and pull.,True,"01:49:51,873","01:49:54,000","01:49:51,884","01:49:54,052"
.קבר ארכימדס,Archimedes' tomb.,True,"01:50:22,486","01:50:24,030","01:50:22,497","01:50:24,041"
.תתפסי את הפינה הזו,Grab that corner.,True,"01:50:52,975","01:50:54,268","01:50:52,986","01:50:54,279"
.אינדי,Indy.,True,"01:51:40,606","01:51:41,524","01:51:40,617","01:51:41,618"
...האפריז הזה,This frieze...,True,"01:51:43,901","01:51:45,236","01:51:43,912","01:51:45,289"
.זה עוף חול,It's a phoenix.,True,"01:51:47,947","01:51:49,282","01:51:47,958","01:51:49,209"
.סמל נפוץ,A common icon.,True,"01:51:49,365","01:51:50,449","01:51:49,376","01:51:50,377"
.לעוף החול הזה יש פרופלורים,This phoenix has propellers.,True,"01:51:53,703","01:51:55,413","01:51:53,714","01:51:55,424"
?מה זה עושה פה,What's this doing here?,True,"01:52:04,297","01:52:05,756","01:52:04,308","01:52:05,767"
.שלא לדבר על שעוני יד,much less watches.,True,"01:52:18,227","01:52:19,687","01:52:18,238","01:52:19,698"
.ארכימדס השתמש בזה,Archimedes used it.,True,"01:52:22,231","01:52:23,399","01:52:22,242","01:52:23,452"
.אבא צדק,Dad was right.,True,"01:52:26,986","01:52:28,362","01:52:26,997","01:52:28,373"
.זה עובד,It works.,True,"01:52:29,113","01:52:30,031","01:52:29,041","01:52:30,042"
.מתמטיקה עובדת,Mathematics works.,True,"01:52:34,452","01:52:35,703","01:52:34,463","01:52:35,714"
?בשביל מה,For what?,True,"01:52:55,890","01:52:56,933","01:52:55,901","01:52:56,985"
.תודה,Thank you.,True,"01:53:11,072","01:53:11,948","01:53:10,916","01:53:11,917"
.הרגע הגדול בהיסטוריה,History's greatest moment.,True,"01:53:50,611","01:53:51,946","01:53:50,622","01:53:51,999"
.סופה,Its end.,True,"01:53:59,162","01:54:00,329","01:53:59,089","01:54:00,382"
!זרוק לי את האקדח,"INDIANA,  Throw me the gun!",True,"01:54:08,087","01:54:09,088","01:54:08,056","01:54:09,057"
!טדי! טדי,Teddy! Teddy!,True,"01:54:22,935","01:54:23,936","01:54:22,738","01:54:23,864"
!קדימה! זוז,Come on! Go!,True,"01:54:24,020","01:54:25,188","01:54:24,031","01:54:25,073"
.מכאן. בוא,This way. Come on.,True,"01:54:25,271","01:54:26,105","01:54:25,157","01:54:26,158"
!אינדי,Indy!,True,"01:54:35,531","01:54:36,407","01:54:35,375","01:54:36,376"
!לכו,"INDIANA,  Go!",True,"01:54:38,242","01:54:39,494","01:54:38,378","01:54:39,546"
!לכו,Go!,True,"01:54:39,577","01:54:40,912","01:54:39,713","01:54:40,964"
?מה עכשיו,Now what?,True,"01:54:45,583","01:54:46,959","01:54:45,594","01:54:47,012"
.קח אותו,Bring him.,True,"01:54:48,628","01:54:49,629","01:54:48,639","01:54:49,640"
"!הלנה, קדימה","Helena, come on!",True,"01:54:57,720","01:54:58,554","01:54:57,731","01:54:58,732"
!קדימה,"KLABER,  Come on!",True,"01:55:03,684","01:55:04,560","01:55:03,570","01:55:04,571"
.קדימה,"HELENA,  Come on.",True,"01:55:08,481","01:55:09,315","01:55:08,492","01:55:09,576"
".אוי, לא","Ah, crap.",True,"01:55:30,628","01:55:31,587","01:55:30,180","01:55:31,598"
.תישאר פה,Stay there.,True,"01:55:37,802","01:55:38,845","01:55:37,813","01:55:38,856"
.תעלה,Hop on.,True,"01:55:57,737","01:55:58,738","01:55:57,749","01:55:58,750"
.בנקודות ציון אלכסנדרוניות,in Alexandrine coordinates.,True,"01:56:11,626","01:56:13,420","01:56:11,638","01:56:13,473"
?צ'רצ'יל,Churchill?,True,"01:56:42,908","01:56:44,117","01:56:42,920","01:56:44,171"
?אייק,Ike?,True,"01:56:45,494","01:56:46,495","01:56:45,506","01:56:46,507"
".ב-20 באוגוסט, 1939","on August 20th, 1939.",True,"01:57:00,300","01:57:03,762","01:57:00,312","01:57:03,815"
",בפרינצרגנטנפלאץ 16",at 16 Prinzregentenplatz,True,"01:57:11,061","01:57:13,980","01:57:11,573","01:57:14,034"
"היטלר הדליק אש, .שהייתה יכולה לבעור 1,000 שנים","Hitler lit a fire that could, have burned 1,000 years.",True,"01:57:37,128","01:57:41,049","01:57:37,140","01:57:40,978"
.ראיתי כל טעות,I saw every mistake.,True,"01:57:41,132","01:57:42,592","01:57:41,144","01:57:42,646"
.כל שגיאה,Every blunder.,True,"01:57:43,426","01:57:44,803","01:57:43,438","01:57:44,731"
.ואתקן את כולן,And I will correct them all.,True,"01:57:44,886","01:57:46,638","01:57:44,898","01:57:46,567"
",ההיסטוריה היא רשימה ארוכה של הפסדים, .דר ג'ונס","History is a long list, of losses, Dr. Jones.",True,"01:57:46,721","01:57:49,307","01:57:46,733","01:57:49,361"
.השאלה היא רק של מי,It's just a question of whose.,True,"01:57:50,392","01:57:51,601","01:57:50,404","01:57:51,655"
!עצור,Stop! (GRUNTS),True,"01:58:04,322","01:58:05,323","01:58:04,334","01:58:05,627"
.טדי,Teddy.,True,"01:59:18,480","01:59:19,356","01:59:18,325","01:59:19,326"
?נורד,A Nord?,True,"01:59:24,319","01:59:25,195","01:59:24,164","01:59:25,165"
.בטח,Sure.,True,"01:59:27,906","01:59:28,824","01:59:27,876","01:59:28,877"
.לא הטסת אף מטוס,You've never flown any plane.,True,"01:59:32,702","01:59:34,204","01:59:32,714","01:59:34,258"
".לא, טדי","No, Teddy.",True,"01:59:37,290","01:59:38,667","01:59:37,427","01:59:38,679"
".אוי, לא",Crap.,True,"01:59:40,043","01:59:40,919","01:59:39,847","01:59:40,848"
".אתה גרמני, פולר","You're German, Voller.",True,"02:00:12,284","02:00:14,828","02:00:12,546","02:00:14,756"
.אל תנסה להצחיק,Don't try and be funny.,True,"02:00:14,911","02:00:16,913","02:00:14,923","02:00:16,925"
".קדימה, שוויצר","TEDDY,  Come on, big talker.",True,"02:00:40,312","02:00:42,147","02:00:40,324","02:00:42,159"
.טוב,(EXHALES SHARPLY) Okay.,True,"02:00:57,120","02:00:57,996","02:00:56,590","02:00:57,966"
.טוב. טוב,Okay. Okay. (BREATHES HEAVILY),True,"02:01:14,846","02:01:16,348","02:01:14,816","02:01:16,401"
.המד ירוק. מלוא העוצמה,Gauges green. Power full.,True,"02:01:16,431","02:01:19,059","02:01:16,568","02:01:19,112"
".וכשאגיע ל-137, אסובב","And when I reach 85, I rotate.",True,"02:01:19,768","02:01:22,270","02:01:19,780","02:01:22,282"
".טוב, להוריד כנפיים","Okay, wings down.",True,"02:01:59,850","02:02:01,518","02:02:00,028","02:02:01,446"
".טוב, 135 קמש","Okay, 84 miles an hour.",True,"02:02:03,520","02:02:05,522","02:02:03,532","02:02:05,534"
.לסובב,Rotate.,True,"02:02:05,981","02:02:06,940","02:02:05,993","02:02:07,077"
.שישים שניות,"NAVIGATOR,  60 seconds.",True,"02:03:17,219","02:03:18,929","02:03:17,397","02:03:18,941"
!נדידת היבשות,Continental drift!,True,"02:03:29,356","02:03:30,315","02:03:29,159","02:03:30,369"
.עוד לא גילו אותה,It hadn't been observed yet.,True,"02:03:37,781","02:03:39,699","02:03:37,793","02:03:39,711"
.אתם סוטים מהמטרה,You're off target.,True,"02:03:40,700","02:03:42,452","02:03:40,712","02:03:42,506"
.שלושים שניות,(IN GERMAN) 30 seconds.,True,"02:04:07,435","02:04:09,145","02:04:07,364","02:04:08,949"
...מר פולר,Herr Voller...,True,"02:04:10,188","02:04:11,106","02:04:10,117","02:04:11,118"
!אני חושב,I'm thinking!,True,"02:04:16,194","02:04:17,320","02:04:16,331","02:04:17,332"
.עשרים שניות,"NAVIGATOR,  (IN GERMAN) 20 seconds.",True,"02:04:20,282","02:04:21,158","02:04:20,294","02:04:21,211"
.עשר שניות,10 seconds.,True,"02:04:33,795","02:04:34,671","02:04:34,057","02:04:35,058"
!תשע,9!,True,"02:04:35,255","02:04:36,131","02:04:35,184","02:04:36,143"
...אבל זה בטוח,"INDIANA,  But it sure as hell",True,"02:04:36,214","02:04:37,132","02:04:36,226","02:04:37,769"
!לא 1939...,6!,True,"02:04:39,092","02:04:39,926","02:04:39,813","02:04:40,439"
!שש,6!,True,"02:04:40,010","02:04:40,844","02:04:39,813","02:04:40,439"
!תסתובב,(COUNTING DOWN CONTINUES),True,"02:04:40,927","02:04:42,262","02:04:41,648","02:04:42,649"
!בטל,Abort!,True,"02:04:42,554","02:04:43,430","02:04:42,733","02:04:43,609"
!תסתובב,Turn around!,True,"02:04:43,680","02:04:44,764","02:04:43,942","02:04:44,693"
!!!בטל,ABORT!!!,True,"02:04:45,432","02:04:46,474","02:04:45,652","02:04:46,320"
!אנחנו נמשכים פנימה,"PILOT,  We're being pulled in!",True,"02:04:46,766","02:04:48,727","02:04:46,778","02:04:48,739"
!?מה אתה עושה,(IN ITALIAN) What are you doing?!,True,"02:04:58,737","02:05:00,280","02:04:58,749","02:05:00,083"
!זה המטוס שלי,This is my plane!,True,"02:05:00,363","02:05:01,198","02:05:00,292","02:05:01,126"
!אתה מטיס את המטוס שלי,You're flying my plane!,True,"02:05:01,698","02:05:02,741","02:05:01,460","02:05:02,794"
!צריך למשוך,We need to pull up!,True,"02:05:30,101","02:05:32,062","02:05:30,113","02:05:31,823"
!תאתחל את המנועים,"PILOT,  (IN GERMAN) Restart engines!",True,"02:05:53,416","02:05:54,835","02:05:53,679","02:05:54,847"
1939.,1939.,True,"02:06:24,781","02:06:25,949","02:06:24,793","02:06:26,003"
.הצלחתי,I did it.,True,"02:06:27,742","02:06:29,119","02:06:27,754","02:06:29,173"
"!הצלחתי, דר ג'ונס","I did it, Dr. Jones!",True,"02:06:29,202","02:06:30,912","02:06:29,339","02:06:30,841"
.אלו תלת-חתריות רומאיות,Those are Roman triremes.,True,"02:07:06,615","02:07:08,742","02:07:06,627","02:07:08,795"
!תישאר באוויר,Keep it in the air!,True,"02:07:37,020","02:07:38,188","02:07:37,032","02:07:38,242"
