Hebrew,English,Safe,Hebrew_st,Hebrew_e,English_st,English_e
!סעי ימינה. תפני ימינה,Got to go right. Turn right!,True,"01:06:45,559","01:06:46,810","01:06:45,586","01:06:46,837"
"?מי נוהג, .את נוהגת-","- Who's driving?, - You're driving.",True,"01:06:49,605","01:06:51,857","01:06:49,632","01:06:51,800"
".קדימה, קדימה. סעי ישר","Go, go, go. Just go straight.",True,"01:06:51,940","01:06:53,567","01:06:51,884","01:06:53,594"
".או שמאלה. קדימה, קדימה. את בסדר","Or left. Go, go, go. You're doing good.",True,"01:06:58,113","01:07:01,533","01:06:58,140","01:07:01,560"
!שוטרים! הרבה שוטרים,Cops! A lot of cops!,True,"01:07:07,414","01:07:08,916","01:07:07,441","01:07:08,943"
.תחזיק את ההגה,Take the wheel.,True,"01:07:10,209","01:07:11,710","01:07:10,236","01:07:11,737"
".תבלמי, תבלמי","Brake, brake, brake.",True,"01:07:11,793","01:07:13,378","01:07:11,820","01:07:12,820"
".טוב, ההגה אצלך","Okay, your wheel.",True,"01:07:18,800","01:07:20,552","01:07:18,953","01:07:20,162"
"?לאן עכשיו, .שמאלה, שמאלה-","- Which way now?, - Left, left, left.",True,"01:07:34,107","01:07:35,818","01:07:34,134","01:07:35,844"
".טוב. את בסדר, את בסדר","Okay. You're good, you're good.",True,"01:07:44,326","01:07:45,953","01:07:43,811","01:07:45,980"
.זה בנאדם,That's a person.,True,"01:07:50,833","01:07:52,042","01:07:51,068","01:07:52,069"
".מכונית, מכונית, !אני רואה-","- Okay, car, car., - I see it!",True,"01:07:54,711","01:07:56,588","01:07:54,738","01:07:56,490"
.שימי גז,Hit it.,True,"01:08:23,157","01:08:23,990","01:08:23,225","01:08:24,435"
!תחזיקי חזק,Hang on!,True,"01:08:31,707","01:08:32,874","01:08:31,734","01:08:32,901"
"!טוב, תבלמי, תבלמי","Okay, brake, brake, brake!",True,"01:08:48,432","01:08:50,100","01:08:48,459","01:08:50,127"
.אל תשנא אותי,Don't hate me.,True,"01:09:19,796","01:09:21,131","01:09:19,823","01:09:20,949"
!גרייס? גרייס,Grace? Grace!,True,"01:09:24,510","01:09:25,886","01:09:24,244","01:09:25,913"
".קדימה, קדימה","Come on, come on.",True,"01:09:41,443","01:09:42,610","01:09:41,428","01:09:42,638"
!אית'ן,Ethan!,True,"01:10:10,973","01:10:12,057","01:10:10,999","01:10:12,418"
!אית'ן,Ethan!,True,"01:10:12,724","01:10:13,809","01:10:12,501","01:10:13,502"
".נו, קדימה","Well, come on.",True,"01:10:17,437","01:10:19,356","01:10:17,464","01:10:19,383"
"טוב. אנחנו יודעים, .שחצי מהמפתח נמצא אצל גרייס","All right. We know, Grace has one half of the key.",True,"01:11:14,411","01:11:17,039","01:11:14,438","01:11:16,899"
.האלמנה הלבנה,The White Widow.,True,"01:11:29,343","01:11:31,178","01:11:29,369","01:11:31,205"
.מעולם לא סיפרת לי איך,You never did tell me how.,True,"01:11:46,276","01:11:47,945","01:11:46,303","01:11:47,971"
"?אפשר להמשיך, בבקשה","Can we continue, please?",True,"01:11:48,028","01:11:49,696","01:11:48,055","01:11:49,723"
.כן,Right.,True,"01:11:49,780","01:11:50,739","01:11:49,807","01:11:51,141"
.השאלה היא... איפה להתחיל לחפש,The question is where to start looking.,True,"01:11:56,787","01:11:59,540","01:11:56,814","01:11:59,441"
"הנחנו שהפצצה לא פשוט, .נכנסה לשדה התעופה בעצמה","We figured that the bomb didn't just walk, into the airport by itself.",True,"01:11:59,623","01:12:02,417","01:11:59,525","01:12:02,694"
.מישהו שם אותה שם,Right? Somebody put it there.,True,"01:12:02,501","01:12:03,877","01:12:02,778","01:12:03,938"
.מישהו שעובד בשביל הישות,Somebody working for the Entity.,True,"01:12:03,961","01:12:06,547","01:12:03,987","01:12:06,532"
"זה כל מה שהקלטתי, ,מצילומי האבטחה בשדה התעופה","This is everything I captured, from the security cameras at the airport",True,"01:12:06,630","01:12:10,133","01:12:06,615","01:12:10,160"
.עד הדקה שבה הכול השתבש,up to the minute everything went haywire.,True,"01:12:10,217","01:12:12,511","01:12:10,244","01:12:12,538"
?רואה משהו מוזר,See anything strange?,True,"01:12:18,976","01:12:20,227","01:12:19,002","01:12:20,254"
.זה כמו רוח רפאים,It's like a ghost.,True,"01:12:23,564","01:12:24,940","01:12:23,674","01:12:24,967"
.לרוחות רפאים אין השתקפות,Ghosts don't have reflections.,True,"01:12:25,023","01:12:26,692","01:12:25,050","01:12:26,718"
"האיש היחיד שאי אפשר למצוא, ,בשום מקום אחר בשדה התעופה","The only man who can't be found, anyplace else in the airport",True,"01:12:34,533","01:12:38,787","01:12:34,518","01:12:38,814"
.מלבד בהשתקפות הזו,except that reflection.,True,"01:12:38,871","01:12:41,665","01:12:38,897","01:12:41,066"
.הוא נמחק,He's being erased.,True,"01:12:42,249","01:12:43,959","01:12:42,276","01:12:43,986"
.בזמן אמת,In real time.,True,"01:12:44,501","01:12:46,044","01:12:44,069","01:12:45,737"
.הישות,The Entity.,True,"01:12:52,718","01:12:54,011","01:12:52,744","01:12:54,204"
.היא מגנה עליו,It's protecting him.,True,"01:12:55,345","01:12:56,680","01:12:55,372","01:12:56,707"
"?ראית אותו, נכון","You saw him, didn't you?",True,"01:12:57,264","01:12:59,266","01:12:57,291","01:12:59,293"
.לא הייתי בטוח,I wasn't sure.,True,"01:13:01,727","01:13:03,103","01:13:01,712","01:13:03,130"
?אז מי הוא,"Well, who is he?",True,"01:13:04,605","01:13:05,856","01:13:04,590","01:13:05,883"
...מישהו שחשבתי,Someone I thought...,True,"01:13:13,280","01:13:15,073","01:13:13,307","01:13:14,725"
.שמת לפני הרבה זמן,...died a long time ago.,True,"01:13:16,283","01:13:18,035","01:13:16,310","01:13:18,061"
.בגלגול אחר,In another life.,True,"01:13:18,118","01:13:19,786","01:13:18,145","01:13:19,813"
.IMF-לפני ה,Before the IMF.,True,"01:13:20,370","01:13:21,872","01:13:19,897","01:13:21,899"
.לפני שהוצעה לי ההזדמנות,Before I was offered the choice.,True,"01:13:22,915","01:13:25,918","01:13:22,900","01:13:25,485"
...ובמובנים רבים,And in a very real sense...,True,"01:13:29,046","01:13:30,589","01:13:28,864","01:13:30,616"
.הוא הפך אותי למי שאני היום,...he made me who I am today.,True,"01:13:31,423","01:13:34,134","01:13:31,575","01:13:33,410"
?יש לו שם,Does he have a name?,True,"01:13:35,344","01:13:37,137","01:13:35,370","01:13:37,164"
.הוא קורא לעצמו גבריאל,He calls himself Gabriel.,True,"01:13:37,221","01:13:39,681","01:13:37,247","01:13:39,708"
.את מכירה אותו,You know him.,True,"01:13:42,643","01:13:44,102","01:13:42,711","01:13:44,129"
.אי אפשר להכיר אותו,There is no knowing him.,True,"01:13:46,355","01:13:48,232","01:13:46,381","01:13:48,008"
.אין לו שום עבר מתועד,He has no recorded past.,True,"01:13:49,274","01:13:51,735","01:13:49,301","01:13:51,720"
.הישות וידאה את זה,The Entity made sure of that.,True,"01:13:51,819","01:13:53,821","01:13:51,803","01:13:53,430"
.הוא משיח אופל,He's a dark messiah.,True,"01:13:54,738","01:13:56,156","01:13:54,723","01:13:56,183"
.השליח הנבחר של הישות,The Entity's chosen messenger.,True,"01:13:56,240","01:13:59,284","01:13:56,266","01:13:59,186"
...והוא רואה את המוות,And he sees death...,True,"01:13:59,368","01:14:00,828","01:13:59,269","01:14:00,646"
?איך את יודעת את זה,How do you know this?,True,"01:14:06,166","01:14:07,167","01:14:06,193","01:14:07,194"
.הם ידעו שגבריאל משרת את הישות,They knew Gabriel serves the Entity.,True,"01:14:25,352","01:14:28,188","01:14:25,379","01:14:28,048"
הם ידעו שהוא בדרכו לאיסטנבול,They knew he was on his way to Istanbul,True,"01:14:28,272","01:14:30,107","01:14:28,131","01:14:30,133"
.כדי להשיג חצי מהמפתח דמוי הצלב,to acquire one half of a cruciform key.,True,"01:14:30,190","01:14:33,902","01:14:30,217","01:14:33,887"
.הלכת להתחבא במדבר,you went to the desert to hide.,True,"01:14:42,369","01:14:44,413","01:14:42,396","01:14:44,439"
"אבל איכשהו ציידי הראשים, .מצאו אותך בכל מקרה","But somehow the bounty hunters, found you anyway.",True,"01:14:44,496","01:14:47,249","01:14:44,523","01:14:47,275"
.כן,Yes.,True,"01:14:47,332","01:14:48,375","01:14:47,359","01:14:48,443"
"חושדים שהוא מוביל איכשהו MI6-ב, .לקוד המקור של הישות","MI6 suspects it leads somehow, to the Entity's source code.",True,"01:14:52,963","01:14:57,259","01:14:52,948","01:14:56,618"
.קוד מקור,Source code.,True,"01:14:57,342","01:14:58,760","01:14:57,369","01:14:58,704"
?מתי התכוונת לספר לי,When were you gonna tell me this?,True,"01:14:59,636","01:15:01,013","01:14:59,746","01:15:01,066"
.אני מספרת לך עכשיו,I'm telling you now.,True,"01:15:02,264","01:15:03,474","01:15:02,290","01:15:03,500"
?דיברת איתם? פנים אל פנים,Did you speak with them? Face to face?,True,"01:15:07,728","01:15:09,605","01:15:07,713","01:15:09,589"
.הממשלה לא מכירה בי,I'm disavowed.,True,"01:15:09,688","01:15:11,231","01:15:09,673","01:15:11,091"
.הייתה אלקטרונית. הייתה דיגיטלית,Was electronic. Was digital.,True,"01:15:17,196","01:15:20,157","01:15:17,222","01:15:20,017"
.לא. אי אפשר להיות בטוחים שזו הישות,No. We can't be sure that was the Entity.,True,"01:15:23,911","01:15:25,871","01:15:23,895","01:15:25,897"
.אי אפשר להיות בטוחים שלא,We can't be sure it wasn't.,True,"01:15:25,954","01:15:27,831","01:15:25,981","01:15:27,858"
.אתם לא אמורים להיות פה,None of you should be here.,True,"01:15:33,045","01:15:34,087","01:15:32,988","01:15:34,114"
",הוא לא נהנה מההרג",It's not the killing he enjoys.,True,"01:15:36,715","01:15:38,592","01:15:36,742","01:15:38,618"
.אלא מהסבל שהוא גורם,It's the suffering it causes.,True,"01:15:38,675","01:15:40,594","01:15:38,702","01:15:40,620"
והוא יודע שהדרך הכי טובה להגיע אליי,And he knows the best way to get to me...,True,"01:15:40,677","01:15:42,679","01:15:40,704","01:15:42,706"
.היא דרככם,...is through all of you.,True,"01:15:43,305","01:15:45,015","01:15:42,789","01:15:44,708"
...ואם גבריאל מכיר אותי,And if Gabriel knows me...,True,"01:15:46,183","01:15:47,893","01:15:46,209","01:15:47,919"
.הישות מכירה,The Entity knows.,True,"01:15:47,976","01:15:49,561","01:15:48,003","01:15:49,588"
.אתם צריכים ללכת. כולכם צריכים ללכת,No. You have to go. You all have to go.,True,"01:16:01,073","01:16:03,283","01:16:01,224","01:16:03,226"
.הישות יודעת מי אנחנו,The Entity knows who we are.,True,"01:16:16,964","01:16:18,465","01:16:17,074","01:16:18,492"
"כל מה שנעשה, צריך להניח, .שהיא סומכת על כך שנעשה את זה","Anything we do, we have to assume, that it's counting on us to do it.",True,"01:16:21,426","01:16:24,346","01:16:21,453","01:16:24,372"
".קר, הגיוני, חסר רגש","Cold, logical, unemotional.",True,"01:16:28,517","01:16:31,895","01:16:28,502","01:16:31,922"
"גבריאל הוא האדם האחרון בעולם, .שצריך להשיג אותו","Gabriel is the last person, on Earth who should have it.",True,"01:16:35,482","01:16:38,861","01:16:35,509","01:16:38,887"
".היא צודקת, אית'ן","She's right, Ethan.",True,"01:16:38,944","01:16:40,404","01:16:38,970","01:16:40,430"
.אסור שהמפתח יגיע לגבריאל,Gabriel cannot have that key.,True,"01:16:40,487","01:16:43,574","01:16:40,514","01:16:43,642"
"...והחיים של איש מאיתנו לא חשובים יותר, .מהמשימה הזו","And none of our lives can, matter more than this mission.",True,"01:16:43,657","01:16:47,578","01:16:43,725","01:16:47,521"
.אני לא מקבל את זה,I don't accept that.,True,"01:16:54,209","01:16:55,961","01:16:54,194","01:16:55,570"
.זו הפעם הראשונה שלי בוונציה,It's my first time in Venice.,True,"01:17:22,196","01:17:24,281","01:17:22,305","01:17:23,932"
.גם שלי,"It's mine, too.",True,"01:17:28,285","01:17:29,745","01:17:28,311","01:17:29,563"
?להזמין אותך למשקה,Buy you a drink?,True,"01:18:31,348","01:18:32,724","01:18:31,333","01:18:33,335"
.אני מחכה למישהו,I'm waiting for someone.,True,"01:18:33,559","01:18:35,269","01:18:33,418","01:18:35,337"
.גם אני,So am I.,True,"01:18:35,352","01:18:36,228","01:18:35,420","01:18:36,420"
.אפשר לחכות ביחד. אני גבריאל,We can wait together. I'm Gabriel.,True,"01:18:38,564","01:18:41,441","01:18:38,673","01:18:41,468"
.אם אתה אומר,If you say so.,True,"01:18:41,525","01:18:43,193","01:18:41,551","01:18:42,761"
.ואת גרייס,And you're Grace.,True,"01:18:43,986","01:18:45,404","01:18:43,803","01:18:45,263"
.זה לא עליי,I don't have it on me.,True,"01:18:54,955","01:18:56,165","01:18:55,023","01:18:56,191"
".בכל מקרה, אני לא פה בשביל המפתח","In any case, I'm not here for the key.",True,"01:18:58,584","01:19:00,419","01:18:58,777","01:19:00,445"
?מה אתה רוצה,What do you want?,True,"01:19:01,545","01:19:02,588","01:19:01,613","01:19:02,614"
".זה הסיפור שלך, גרייס","It's your story, Grace.",True,"01:19:08,051","01:19:09,803","01:19:07,869","01:19:09,412"
.אני יודע איך הוא מסתיים,I know how it ends.,True,"01:19:10,971","01:19:12,806","01:19:10,997","01:19:12,415"
"תני לי להזמין אותך למשקה, .ואולי נוכל לשנות אותו","Let me buy you a drink,, and perhaps we can change it.",True,"01:19:13,974","01:19:16,602","01:19:14,084","01:19:16,461"
.בוא נלך למסיבה,Let's go to a party.,True,"01:19:44,463","01:19:46,048","01:19:44,447","01:19:46,074"
".סליחה, אדוני","Excuse me, sir.",True,"01:19:53,889","01:19:55,432","01:19:53,957","01:19:55,292"
?תוכל לבוא אחריי,Would you please follow me?,True,"01:19:57,226","01:19:58,977","01:19:57,252","01:19:58,628"
...לפני 30 שנה,"Thirty years ago,",True,"01:20:04,983","01:20:06,068","01:20:05,051","01:20:06,094"
.שמה היה מארי,her name was Marie.,True,"01:20:07,069","01:20:08,362","01:20:07,053","01:20:08,388"
"הראשונה מבין נשים רבות, .שסמכו על החבר המשותף שלנו","The first of many women, who trusted our mutual friend.",True,"01:20:08,987","01:20:12,074","01:20:08,471","01:20:11,975"
.לכל הנשים היה משהו שהוא רצה,Women who all have something he wants.,True,"01:20:12,157","01:20:14,701","01:20:12,058","01:20:14,394"
?נשמע מוכר,Sound familiar?,True,"01:20:19,832","01:20:21,458","01:20:19,858","01:20:20,900"
?מה קרה למארי,What happened to Marie?,True,"01:20:21,542","01:20:23,460","01:20:21,693","01:20:23,486"
.אכפת לו רק מהמטרה שלו,He cares only about his objective.,True,"01:20:32,469","01:20:35,848","01:20:32,329","01:20:35,332"
.הוא את,...is you.,True,"01:20:39,434","01:20:40,561","01:20:39,502","01:20:40,503"
"?למה שאאמין לך, .אל תאמיני-","- Why should I believe you?, - You shouldn't.",True,"01:20:41,645","01:20:44,106","01:20:41,713","01:20:44,132"
.גרייס,Grace.,True,"01:20:52,197","01:20:53,240","01:20:52,223","01:20:53,266"
".מזמן לא התראינו, אית'ן","It's been a long time, Ethan.",True,"01:21:07,629","01:21:09,923","01:21:07,655","01:21:09,199"
.ערב טוב לכולם,"Good evening, everyone.",True,"01:21:13,969","01:21:16,597","01:21:13,995","01:21:15,830"
.האין זה ג'ון לארק,If it isn't John Lark.,True,"01:21:16,680","01:21:19,308","01:21:16,748","01:21:18,875"
.רק שזה לא באמת,"Except it isn't, actually.",True,"01:21:20,309","01:21:22,436","01:21:20,126","01:21:21,961"
.נצטרך להסתפק בלארק,Lark will have to do.,True,"01:21:25,314","01:21:27,774","01:21:25,298","01:21:27,634"
".טוב לראות אותך, אלנה","It's good to see you, Alana.",True,"01:21:28,609","01:21:30,402","01:21:28,635","01:21:30,428"
.שמעתי עליך כל כך מעט,I've heard so very little about you.,True,"01:21:37,242","01:21:40,204","01:21:37,394","01:21:40,230"
.וגם כזה ג'נטלמן,"Such a gentleman, too.",True,"01:21:46,251","01:21:48,545","01:21:46,236","01:21:48,279"
.ואת בטח גרייס,And you must be Grace.,True,"01:21:53,550","01:21:55,469","01:21:53,576","01:21:54,953"
?אני אמורה להכיר אותך,Should I know you?,True,"01:21:58,347","01:22:00,641","01:21:58,415","01:22:00,667"
.אני מאמינה שיש לך משהו בשבילי,I believe you have something for me.,True,"01:22:00,724","01:22:03,393","01:22:00,750","01:22:03,420"
.את העסקת אותי,You hired me.,True,"01:22:03,477","01:22:05,312","01:22:03,503","01:22:05,338"
.בחרתי אותך בקפידה,"Oh, I handpicked you.",True,"01:22:05,395","01:22:07,564","01:22:05,422","01:22:07,590"
!לא,Don't!,True,"01:22:17,991","01:22:18,951","01:22:18,017","01:22:19,017"
.את לא,You don't.,True,"01:22:20,744","01:22:21,703","01:22:20,770","01:22:21,770"
.הוא לא אצלה,She doesn't have it.,True,"01:22:42,850","01:22:44,434","01:22:42,876","01:22:44,043"
?איפה הוא,Where is it?,True,"01:22:45,185","01:22:46,645","01:22:45,211","01:22:46,671"
?אולי נעלה למעלה לשתות משהו,Why don't we go upstairs and have a drink?,True,"01:22:52,317","01:22:54,486","01:22:52,343","01:22:54,512"
.שיט,Damn.,True,"01:23:13,589","01:23:14,673","01:23:13,698","01:23:14,741"
".כמו שרובכם יודעים, אני רק מתווכת","As most of you know, I am merely a broker.",True,"01:23:14,756","01:23:17,801","01:23:14,824","01:23:17,827"
.אני מחברת בין רוכש למוכר,I connect a buyer and a seller.,True,"01:23:17,885","01:23:19,595","01:23:17,911","01:23:20,205"
.אבל בעיקר בעד חברות,but mostly for friendship.,True,"01:23:22,473","01:23:25,893","01:23:22,499","01:23:25,335"
.אני רק רוצה שכולם יסתדרו,I just want everyone to get along.,True,"01:23:26,602","01:23:29,396","01:23:26,711","01:23:28,963"
.בעיקר איתי,"With me, especially.",True,"01:23:30,189","01:23:32,691","01:23:30,215","01:23:32,717"
.אבל העולם משתנה,But the world is changing.,True,"01:23:32,774","01:23:35,861","01:23:32,800","01:23:35,887"
.האמת נעלמת,Truth is vanishing.,True,"01:23:35,944","01:23:37,738","01:23:35,970","01:23:37,764"
.מלחמה מתקרבת,War is coming.,True,"01:23:37,821","01:23:39,865","01:23:37,847","01:23:39,807"
.מפתח עם כוח לשלוט בישות,One with the power to control the Entity.,True,"01:23:45,621","01:23:48,624","01:23:45,688","01:23:48,316"
מפתח שכל ממשלה בעולם,One that any government in the world,True,"01:23:49,291","01:23:51,001","01:23:49,317","01:23:51,110"
",וכמה מחבריי היקרים ביותר","And some of my dearest friends,",True,"01:23:54,630","01:23:56,423","01:23:54,656","01:23:56,407"
.ביקשו ממני לספק להן את המפתח,have asked me to deliver this key.,True,"01:24:00,177","01:24:02,179","01:24:00,245","01:24:01,996"
",כמובן","Of course, if you do find the key,",True,"01:24:02,262","01:24:04,556","01:24:02,080","01:24:04,582"
",אם תמצאי את המפתח, .תיאלצי לעמוד מול דילמה בלתי אפשרית","you'll be forced to confront, an impossible dilemma.",True,"01:24:04,640","01:24:07,226","01:24:04,666","01:24:07,293"
"מי שתתני לו את המפתח, .יהיה אסיר תודה לך לעד","Whoever you give the key to, will be forever in your debt.",True,"01:24:07,309","01:24:10,437","01:24:07,377","01:24:10,463"
!אני אוהבת אותה,"Oh, I like her.",True,"01:24:14,525","01:24:15,692","01:24:14,050","01:24:15,718"
?מה מערכת היחסים שלך איתו,What's your relationship with him?,True,"01:24:15,776","01:24:18,654","01:24:15,802","01:24:18,763"
"למעשה, המסיבה הזו","In fact, this party",True,"01:24:22,032","01:24:24,493","01:24:21,558","01:24:24,477"
.אורגנה על ידי בעל האינטרס הזה,was arranged by that interested party.,True,"01:24:24,576","01:24:28,330","01:24:24,561","01:24:28,314"
?...זו,Is this...,True,"01:25:05,701","01:25:07,286","01:25:06,311","01:25:07,312"
.הישות,The Entity.,True,"01:25:08,412","01:25:09,663","01:25:08,229","01:25:09,689"
.העלילה מסתבכת,And so the plot thickens.,True,"01:25:11,790","01:25:13,959","01:25:11,816","01:25:13,735"
"האם אתן את המפתח, ...לאחד מחבריי הוותיקים, או","Do I give the key, to one of my old friends,",True,"01:25:14,751","01:25:16,962","01:25:14,861","01:25:17,030"
?ומכונת התופת שלו,and his infernal machine?,True,"01:25:20,632","01:25:23,594","01:25:20,700","01:25:23,202"
.חצי ממנו אצלך,You have one half of it.,True,"01:25:30,017","01:25:31,351","01:25:29,876","01:25:31,377"
...בהנחה שתצליחי להשיג אותו,"Assuming you can get it,",True,"01:25:38,358","01:25:40,652","01:25:38,384","01:25:40,386"
"למה שלא תשמרי את המפתח, ?ואת כל הכוח הזה לעצמך","why don't you just keep the key, and all that power for yourself?",True,"01:25:41,653","01:25:45,115","01:25:41,846","01:25:45,266"
כי היא לא יודעת מה הוא פותח,Because she doesn't know what it unlocks...,True,"01:25:45,199","01:25:47,910","01:25:45,350","01:25:47,310"
.יותר משאנחנו יודעים,any more than the rest of us.,True,"01:25:47,993","01:25:49,912","01:25:48,144","01:25:49,604"
".ניסוח חסר טעם, לארק, אבל זה נכון","Distastefully put, Lark, but it's true.",True,"01:25:53,415","01:25:57,377","01:25:53,232","01:25:57,362"
.כמובן שאני יודע מה הוא פותח,"Of course, I know what it unlocks.",True,"01:25:57,461","01:26:00,672","01:25:57,445","01:26:00,073"
?ומה הוא מציע בעד המפתח,And what's he offering for the key?,True,"01:26:01,423","01:26:03,800","01:26:01,449","01:26:03,826"
.מכיוון ששני החלקים יהיו אצלי מחר,as I'll have both halves in hand tomorrow.,True,"01:26:07,387","01:26:09,848","01:26:07,413","01:26:09,874"
?למה אתה כל כך בטוח בזה,What makes you so certain of that?,True,"01:26:10,516","01:26:12,184","01:26:10,541","01:26:12,210"
.אין לך מושג איזה כוח אני מייצג,You've no idea of the power I represent.,True,"01:26:12,267","01:26:15,103","01:26:12,293","01:26:15,088"
"אלפי קוודריליונים, ,של חישובים בכל אלפית שנייה","Thousands of quadrillions, of computations per millisecond",True,"01:26:15,187","01:26:18,732","01:26:15,171","01:26:18,800"
",כל תרחיש, כמה לא סביר שיהיה","every scenario, however implausible,",True,"01:26:25,322","01:26:28,075","01:26:25,348","01:26:28,101"
"לכדי מפה אמיתית מאוד, .של הצעד הבא הסביר ביותר","into a very real map, of a most probable next.",True,"01:26:28,158","01:26:32,538","01:26:28,184","01:26:32,605"
.העתיד כמעט מובטח,the future is all but assured.,True,"01:26:35,666","01:26:38,585","01:26:35,983","01:26:38,403"
.המפתח יגיע אליי,The key will come to me...,True,"01:26:39,628","01:26:41,672","01:26:39,654","01:26:41,239"
.מחר,tomorrow...,True,"01:26:42,381","01:26:43,257","01:26:42,281","01:26:43,282"
.על האוריינט אקספרס לכיוון אינסברוק,on the Orient Express bound for Innsbruck.,True,"01:26:44,299","01:26:47,219","01:26:44,367","01:26:47,203"
?אינסברוק,Innsbruck?,True,"01:26:47,302","01:26:48,679","01:26:47,286","01:26:48,788"
.היא יודעת,It knows.,True,"01:26:48,762","01:26:50,097","01:26:48,871","01:26:50,123"
"היא יודעת שאת מתכוונת, לחבר את שני חצאי המפתח","It knows that you intend to mate, the two halves of the key",True,"01:26:53,392","01:26:56,687","01:26:53,418","01:26:56,713"
.בניסיון נואש לשליטה,in a desperate grasp for control.,True,"01:26:56,770","01:26:58,522","01:26:56,796","01:26:58,548"
...יניח את עצמו לרגליי,"will lay itself at my feet,",True,"01:27:02,401","01:27:04,403","01:27:02,427","01:27:04,053"
.בתנאי שמישהו ימות... הלילה,provided someone dies tonight.,True,"01:27:05,112","01:27:07,990","01:27:05,138","01:27:08,015"
?מי,Who?,True,"01:27:09,366","01:27:10,450","01:27:09,392","01:27:10,476"
.היא,Her.,True,"01:27:11,368","01:27:12,202","01:27:11,227","01:27:12,228"
.או היא,Or her.,True,"01:27:14,121","01:27:15,122","01:27:14,147","01:27:15,148"
".ואתה תהיה עד, אית'ן","And you will bear witness, Ethan.",True,"01:27:17,666","01:27:19,793","01:27:17,817","01:27:19,819"
.המפתח יהיה שלי ואני איעלם,"The key will be mine, and I will be gone.",True,"01:27:19,877","01:27:23,922","01:27:19,902","01:27:23,906"
.כמו עשן בהוריקן,Like smoke in a hurricane.,True,"01:27:24,006","01:27:26,425","01:27:23,990","01:27:26,534"
.זה הגורל,It is written.,True,"01:27:31,555","01:27:32,890","01:27:31,581","01:27:32,915"
...את מבינה מה זה,You see what this is...,True,"01:27:34,600","01:27:36,268","01:27:34,542","01:27:35,543"
?נכון,...don't you?,True,"01:27:37,102","01:27:38,020","01:27:37,128","01:27:38,128"
.הוא מפחד,He's afraid.,True,"01:27:39,646","01:27:41,231","01:27:39,630","01:27:40,923"
.היא מפחדת,It's afraid.,True,"01:27:41,982","01:27:43,567","01:27:42,008","01:27:43,176"
"?אחרת, למה שתהיה פה",Why else would you be here?,True,"01:27:47,488","01:27:48,822","01:27:47,513","01:27:48,848"
".היא יודעת כל סוד שלך, אלנה","It knows your every secret, Alana.",True,"01:27:53,660","01:27:55,370","01:27:53,686","01:27:55,396"
.אל תקשיב ל... מטורף הזה,"Don't listen to this, this fanatic.",True,"01:27:55,454","01:27:57,289","01:27:55,480","01:27:57,315"
.תעזרי לו וגם את תמותי,"Help him and you'll die, too.",True,"01:27:57,372","01:27:58,790","01:27:57,398","01:27:58,816"
".אם תעזרי לו, כולם ימותו","Help him, everyone dies.",True,"01:27:58,874","01:28:00,959","01:27:58,900","01:28:00,985"
.נתראה מחר,I'll see you tomorrow.,True,"01:28:01,043","01:28:03,003","01:28:01,068","01:28:02,361"
?אלנה,Alana?,True,"01:28:04,254","01:28:05,506","01:28:04,947","01:28:06,115"
.הגורל שלו נחרץ,His fate is written.,True,"01:28:13,347","01:28:15,349","01:28:13,331","01:28:14,707"
?שנחרוץ גם את שלך,"Shall we write yours, too?",True,"01:28:15,432","01:28:17,017","01:28:15,666","01:28:17,043"
.אלנה,Alana.,True,"01:28:18,685","01:28:19,686","01:28:18,586","01:28:19,712"
.אני מצטערת... לארק,I'm sorry... Lark.,True,"01:28:22,898","01:28:25,442","01:28:22,757","01:28:25,134"
.או גרייס,or Grace.,True,"01:28:42,084","01:28:43,293","01:28:42,109","01:28:43,319"
".אז הבחירה שלך, אלנה","The choice is yours then, Alana.",True,"01:28:46,797","01:28:48,674","01:28:46,823","01:28:48,491"
",אם משהו יקרה למישהי מהן","If anything happens to either of them,",True,"01:28:53,095","01:28:56,265","01:28:53,120","01:28:56,415"
"אין מקום שאליו לא אגיע, .כדי להרוג אותך","There's no place, that I won't go to kill you.",True,"01:29:00,602","01:29:03,021","01:29:00,711","01:29:02,505"
.זה... הגורל,That is written.,True,"01:29:03,105","01:29:04,523","01:29:02,588","01:29:04,340"
".טוב לראות אותך, ידידי הוותיק","It's good to see you, old friend.",True,"01:29:04,606","01:29:06,525","01:29:04,423","01:29:06,217"
.את... עשית טעות איומה,You have made a terrible mistake.,True,"01:29:39,141","01:29:42,227","01:29:39,208","01:29:42,378"
.החיים שלי מונחים על הכף,My life is on the line here.,True,"01:29:42,311","01:29:44,521","01:29:42,461","01:29:44,547"
.אני חייבת להיות על הרכבת הזו מחר,I have to be on that train tomorrow.,True,"01:29:45,105","01:29:47,483","01:29:44,630","01:29:47,133"
.ואני חייבת להשיג את המפתח,And I have to have that key.,True,"01:29:48,567","01:29:50,819","01:29:48,551","01:29:50,553"
.ולא אכפת לי איך אשיג אותו,And I do not care how I get it.,True,"01:29:52,112","01:29:55,407","01:29:52,138","01:29:54,974"
.אל תזוזי,Don't move.,True,"01:29:59,453","01:30:00,287","01:29:59,478","01:30:00,478"
.רוצי הכי רחוק שאת יכולה,Run as far as you can.,True,"01:30:06,251","01:30:07,419","01:30:06,277","01:30:07,445"
?...מה ל,What the f...,True,"01:30:47,835","01:30:48,752","01:30:47,860","01:30:48,986"
